raw_id,raw_name,stratum,active_points,true_marking,predicted_marking,marking_tp,marking_fp,marking_fn,marking_iou,marking_precision,marking_recall,marking_f1,predicted_true_marking_ratio,road_to_marking,marking_to_road,other_to_marking
8,lane_line_marking,all,593056,593056,464805,464805,0,128251,0.7837455484810878,1.0,0.7837455484810878,0.8787638451554599,0.7837455484810878,0,127178,0
8,lane_line_marking,rgb_invalid,81857,81857,57844,57844,0,24013,0.7066469574990533,1.0,0.7066469574990533,0.8281114666323076,0.7066469574990533,0,23952,0
8,lane_line_marking,rgb_valid,511199,511199,406961,406961,0,104238,0.7960911504130486,1.0,0.7960911504130486,0.8864707676222009,0.7960911504130486,0,103226,0
9,stop_line_marking,all,5816,5816,4888,4888,0,928,0.8404401650618982,1.0,0.8404401650618982,0.9133034379671151,0.8404401650618982,0,865,0
9,stop_line_marking,rgb_invalid,3081,3081,2759,2759,0,322,0.8954884777669588,1.0,0.8954884777669588,0.9448630136986301,0.8954884777669588,0,265,0
9,stop_line_marking,rgb_valid,2735,2735,2129,2129,0,606,0.7784277879341864,1.0,0.7784277879341864,0.8754111842105263,0.7784277879341864,0,600,0
10,other_road_marking,all,552066,552066,408645,408645,0,143421,0.7402104096249361,1.0,0.7402104096249361,0.8507136901732154,0.7402104096249361,0,140207,0
10,other_road_marking,rgb_invalid,164035,164035,126930,126930,0,37105,0.7737982747584357,1.0,0.7737982747584357,0.8724760710051037,0.7737982747584357,0,36130,0
10,other_road_marking,rgb_valid,388031,388031,281715,281715,0,106316,0.7260115815488969,1.0,0.7260115815488969,0.8412592236459793,0.7260115815488969,0,104077,0
