PWA-ACO Hybrid  —  run summary
========================================
Dataset   : pr439
Cities    : 439
Elapsed   : 73.6s

PWA best  : 1405.761163
Hybrid    : 1270.767462
Improvement: +9.603%

ACO convergence history (best per iteration):
  iter    1: 1325.217607
  iter    2: 1325.217607
  iter    3: 1312.480706
  iter    4: 1312.480706
  iter    5: 1312.480706
  iter    6: 1312.480706
  iter    7: 1312.480706
  iter    8: 1312.480706
  iter    9: 1312.480706
  iter   10: 1312.480706
  iter   11: 1312.480706
  iter   12: 1312.480706
  iter   13: 1312.480706
  iter   14: 1312.480706
  iter   15: 1312.480706
  iter   16: 1312.480706
  iter   17: 1312.480706
  iter   18: 1312.480706
  iter   19: 1311.862056
  iter   20: 1311.862056
  iter   21: 1311.862056
  iter   22: 1311.862056
  iter   23: 1311.862056
  iter   24: 1311.862056
  iter   25: 1311.862056
  iter   26: 1311.862056
  iter   27: 1311.862056
  iter   28: 1311.862056
  iter   29: 1311.862056
  iter   30: 1311.862056
  iter   31: 1311.862056
  iter   32: 1311.862056
  iter   33: 1311.862056
  iter   34: 1311.862056
  iter   35: 1311.862056
  iter   36: 1311.862056
  iter   37: 1302.122710
  iter   38: 1302.122710
  iter   39: 1302.122710
  iter   40: 1302.122710
  iter   41: 1302.122710
  iter   42: 1302.122710
  iter   43: 1302.122710
  iter   44: 1302.122710
  iter   45: 1302.122710
  iter   46: 1302.122710
  iter   47: 1302.122710
  iter   48: 1302.122710
  iter   49: 1302.122710
  iter   50: 1302.122710
  iter   51: 1302.122710
  iter   52: 1302.122710
  iter   53: 1302.122710
  iter   54: 1298.689054
  iter   55: 1298.689054
  iter   56: 1298.689054
  iter   57: 1298.689054
  iter   58: 1298.689054
  iter   59: 1298.689054
  iter   60: 1298.689054
  iter   61: 1298.689054
  iter   62: 1298.689054
  iter   63: 1298.689054
  iter   64: 1298.689054
  iter   65: 1298.689054
  iter   66: 1285.553634
  iter   67: 1285.553634
  iter   68: 1285.553634
  iter   69: 1285.553634
  iter   70: 1285.553634
  iter   71: 1285.553634
  iter   72: 1285.553634
  iter   73: 1285.553634
  iter   74: 1285.553634
  iter   75: 1285.553634
  iter   76: 1285.553634
  iter   77: 1285.553634
  iter   78: 1285.553634
  iter   79: 1285.553634
  iter   80: 1285.553634

Best tour:
