group,count,rgb_valid_ratio,R_mean,G_mean,B_mean,brightness_mean,luminance_mean,warmth_mean,R_median,G_median,B_median,brightness_median_approx,warmth_median,max_rgb_median_approx,min_rgb_median_approx,saturation_proxy_median_approx,intensity_mean,intensity_median
road_tp,27446449,0.907932521617374,0.3840580519732183,0.3928321086830846,0.4024750219747254,0.3931217275436761,0.39130795784208156,-0.018416970001507105,0.3775112628936767,0.3864285945892334,0.4119620025157928,0.3919672866662343,-0.03445073962211609,0.4119620025157928,0.3775112628936767,0.03445073962211609,27.92888567734479,29.0
road_to_marking,710399,0.8641956843977915,0.4397388513345076,0.4362012904370692,0.4120313799435655,0.4293238405717141,0.4345036513491438,0.027707471390942096,0.5040853023529053,0.5032224655151367,0.4670339524745941,0.49144724011421204,0.03705134987831116,0.5040853023529053,0.4670339524745941,0.03705134987831116,30.82788509644292,30.0
marking_tp,919646,0.8012837729595879,0.3928641537321716,0.3892703007366454,0.3701269900255645,0.38408714816479383,0.3881625253612445,0.02273716370660711,0.4202019274234772,0.3982407450675964,0.3575859367847442,0.39200953642527264,0.06261599063873297,0.4202019274234772,0.3575859367847442,0.06261599063873297,38.9279861388556,35.0
marking_to_road,228774,0.7149996648818095,0.2999460657314147,0.306454723155572,0.3134507037068815,0.30661716419795604,0.3053061763685982,-0.013504637975466804,0.2813975811004638,0.3019607961177826,0.3361821323633194,0.3065135031938553,-0.054784551262855585,0.3361821323633194,0.2813975811004638,0.054784551262855585,24.007499063714377,28.0
other_to_marking,53654,0.8835610268263926,0.3115174593253615,0.3068556305383247,0.3085914593344832,0.30898818306605647,0.30844740182841074,0.0029259999908783363,0.2765136659145355,0.2895646393299103,0.309032678604126,0.29170366128285724,-0.032519012689590454,0.309032678604126,0.2765136659145355,0.032519012689590454,23.77806873177915,29.0
