epoch,train_ce_loss,train_lovasz_loss,train_total_loss,val_ce_loss,val_lovasz_loss,val_total_loss
69,0.06778509325853645,0.15643123063070152,0.14600070863239595,0.11371243425657869,0.18203564716321935,0.20473025811887863
70,0.06776354710214193,0.15701291027442746,0.14627000216137745,0.11655165573400962,0.1830828356375504,0.20809307367696117
71,0.06777310882843549,0.15654347481944694,0.14604484604928514,0.11540618490738173,0.1819498571049836,0.20638111365131206
72,0.06714950539302161,0.1563764075642243,0.14533770906714852,0.11719606180494237,0.18507065050459157,0.20973138712708736
73,0.06700728479010085,0.15629591752999816,0.14515524348886363,0.11892066829734378,0.1793373501807865,0.2085893431600804
74,0.06770124121083364,0.15732620339258574,0.14636434285704786,0.1158582073584613,0.18662867091026986,0.20917254278384562
75,0.06744400575387709,0.15671603206388557,0.14580202175842213,0.11685169820880724,0.1834887955376568,0.20859609671299242
76,0.06756868929810951,0.15753178008699564,0.14633457924436039,0.11697054291661414,0.18170333998536484,0.2078222131020286
77,0.06710316102233202,0.1561303275956467,0.1451683249234238,0.11863814915349293,0.18326881123292776,0.21027255446598347
78,0.06762133674989133,0.15738329528489728,0.14631298428646225,0.11448629535734653,0.18498735557336154,0.20697997303213925
79,0.06752939884277896,0.15563250018909958,0.14534564910673312,0.11740020961086783,0.18333732451622684,0.20906887194917848
80,0.06772960289140585,0.1560167172252289,0.14573796147657236,0.11287865473293802,0.1774893533748885,0.20162333160017928
81,0.06702240094269529,0.1567892855969619,0.1454170436502017,0.11578950618083278,0.18457094029678653,0.2080749763900207
82,0.0674012950655667,0.15710423382516983,0.14595341223496783,0.1156128445497921,0.18367868207602037,0.20745218579605634
83,0.0672140633263866,0.15708348602367614,0.14575580649824557,0.11510492421609039,0.18355234124206213,0.2068810947912021
84,0.06721637089172748,0.15670444092709282,0.1455685914002343,0.11668319990341035,0.18385530966334046,0.2086108547402546
85,0.06727884684183538,0.15657184265136462,0.14556476831805476,0.11582837169472542,0.18633527958946716,0.2089960113581684
86,0.06694251652606281,0.15656595826530348,0.14522549577844168,0.11387037177596035,0.1827936653810967,0.20526720443999188
87,0.06695480410487327,0.15662709207872152,0.1452683499546577,0.11419420484324089,0.1792623737322477,0.20382539155608456
88,0.06722651168559517,0.15649757835781203,0.14547530073704648,0.11426128350172399,0.18375190922136728,0.20613723842996276
89,0.0674655009147406,0.1560946118827219,0.14551280670446054,0.11584623655588884,0.1814257856329075,0.20655912925851427
90,0.06753965311529163,0.1573143328600242,0.14619681968690892,0.11476488219082562,0.18016951796598732,0.20484964093969513
91,0.06758694697797683,0.15756567618488496,0.14636978508928664,0.11492137644672766,0.17997319861315192,0.20490797621120388
92,0.06721840680331988,0.15666424336718748,0.14555052838786023,0.11523768698486189,0.18339643202747943,0.20693590393962547
93,0.06743418165434409,0.15613059717860747,0.14549948023852957,0.11797653559284906,0.18465065946543796,0.21030186526994737
94,0.06716744927207714,0.15725163247472415,0.14579326545554694,0.11486909580287627,0.18134214266255083,0.2055401672091749
95,0.06703276323357292,0.15683254898999466,0.14544903776961668,0.11567712491378188,0.182307146953988,0.20683069811202587
96,0.06751007480267837,0.1557698591321241,0.1453950043310058,0.11696294510232595,0.18477450388535444,0.20935019673520905
97,0.06705857181082608,0.15708702106735317,0.14560208236959216,0.11255691692414176,0.18158316800577773,0.20334850086882297
98,0.06708037024574627,0.1562126745367503,0.14518670755165533,0.11470610305873884,0.17983963729865435,0.20462592136011357
99,0.06709512796911314,0.15668066795413574,0.14543546198943533,0.11751483327372828,0.1816333074407238,0.20833148690095793
100,0.06699038133565095,0.15582241296290483,0.1449015876637563,0.11450436162348422,0.17855113407778037,0.2037799292140537
