step,seq_id,frame_idx,active_points,rgb_valid_ratio,true_marking,predicted_marking,marking_tp,marking_fp,marking_fn,marking_iou,marking_precision,marking_recall,marking_f1,predicted_true_marking_ratio,road_to_marking,marking_to_road,other_to_marking
986,037,9,32765,0.8320769113383183,2666,2595,2126,469,540,0.6781499202551834,0.8192678227360308,0.7974493623405852,0.8082113666603308,0.9733683420855214,469,540,0
575,037,34,32767,0.8208868678853725,1744,1614,1209,405,535,0.5625872498836668,0.7490706319702602,0.6932339449541285,0.7200714711137582,0.9254587155963303,401,535,4
718,037,7,32767,0.8449049348429822,2700,2687,2169,518,531,0.6740211311373524,0.8072199478972832,0.8033333333333333,0.8052719509931316,0.9951851851851852,518,531,0
1911,037,16,32767,0.8319345683156835,2471,2449,1950,499,521,0.6565656565656566,0.796243364638628,0.7891541885876163,0.7926829268292683,0.991096721974909,499,519,0
1501,037,9,32765,0.8325347169235464,2666,2663,2152,511,514,0.6773685867170286,0.8081111528351483,0.8072018004501126,0.807656220679302,0.9988747186796699,511,514,0
1773,054,22,32738,0.0,3715,4263,3194,1069,521,0.6676421404682275,0.7492376260849167,0.8597577388963661,0.8007019303083479,1.1475100942126515,1049,510,20
1295,037,19,32768,0.837127685546875,2393,2369,1887,482,506,0.6563478260869565,0.7965386238919375,0.788549937317175,0.7925241495170097,0.9899707480150439,480,506,2
320,054,33,32712,0.0,1771,1587,1269,318,502,0.6074676878889421,0.7996219281663516,0.7165443252399775,0.7558070279928529,0.8961038961038961,308,494,10
992,037,19,32768,0.836639404296875,2393,2399,1911,488,482,0.6633113502256162,0.7965819091288037,0.7985791893021312,0.7975792988313857,1.002507312996239,488,482,0
450,037,19,32768,0.827239990234375,2375,2258,1907,351,468,0.6995597945707998,0.8445527015057573,0.8029473684210526,0.8232246924239154,0.9507368421052631,350,468,1
1683,116,79,32696,0.8061536579398092,934,610,376,234,558,0.3219178082191781,0.6163934426229508,0.4025695931477516,0.48704663212435234,0.6531049250535332,234,466,0
1123,037,37,32760,0.7788156288156288,1712,1578,1250,328,462,0.6127450980392157,0.7921419518377694,0.7301401869158879,0.7598784194528876,0.9217289719626168,328,462,0
1293,037,23,32766,0.8288774949642923,1824,1735,1360,375,464,0.6184629376989541,0.7838616714697406,0.7456140350877193,0.7642596234897443,0.9512061403508771,375,462,0
1916,123,63,32727,0.8588932685550157,1294,1571,832,739,462,0.40924741760944416,0.5295989815404201,0.642967542503864,0.580802792321117,1.214064914992272,722,462,17
175,054,14,32762,0.0,2940,3750,2480,1270,460,0.5890736342042755,0.6613333333333333,0.8435374149659864,0.7414050822122571,1.2755102040816326,1201,460,69
2082,037,40,32762,0.8210426713875831,1759,1623,1300,323,459,0.6243996157540826,0.8009858287122612,0.7390562819783968,0.768775872264932,0.9226833428084139,323,459,0
1867,037,3,32768,0.8321533203125,2617,2658,2157,501,460,0.6917896087235408,0.8115124153498872,0.8242262132212457,0.8178199052132702,1.0156667940389759,501,458,0
1691,037,64,32757,0.8328906798546876,588,299,132,167,456,0.17483443708609273,0.4414715719063545,0.22448979591836735,0.2976324689966178,0.5085034013605442,167,456,0
2135,037,29,32764,0.8241362471004762,1617,1595,1162,433,455,0.5668292682926829,0.7285266457680251,0.7186147186147186,0.7235367372353674,0.9863945578231292,432,455,1
34,037,24,32766,0.8307086614173228,1697,1558,1247,311,450,0.6210159362549801,0.800385109114249,0.7348261638185032,0.7662058371735792,0.9180907483794932,311,450,0
1981,054,64,32761,0.0,1196,978,746,232,450,0.5224089635854342,0.7627811860940695,0.6237458193979933,0.6862925482980681,0.8177257525083612,227,450,5
242,037,11,32766,0.8321735945797473,2600,2730,2154,576,446,0.6782115869017632,0.789010989010989,0.8284615384615385,0.8082551594746716,1.05,576,446,0
