step,seq_id,frame_idx,active_points,rgb_valid_ratio,true_marking,predicted_marking,marking_tp,marking_fp,marking_fn,marking_iou,marking_precision,marking_recall,marking_f1,predicted_true_marking_ratio,road_to_marking,marking_to_road,other_to_marking
1195,123,34,32720,0.8839853300733497,923,1894,798,1096,125,0.3952451708766716,0.42133051742344246,0.8645720476706392,0.5665601703940362,2.0520043336944744,1096,124,0
1430,123,25,32727,0.915024291869099,783,1798,701,1097,82,0.3728723404255319,0.38987764182424917,0.8952745849297573,0.5432003099573809,2.2962962962962963,1096,82,1
1813,123,26,32725,0.9267838044308633,905,1907,814,1093,91,0.4074074074074074,0.4268484530676455,0.8994475138121547,0.5789473684210527,2.107182320441989,1093,91,0
804,123,38,32744,0.8208526752992915,869,1935,841,1094,28,0.4284258787570046,0.434625322997416,0.9677790563866513,0.5998573466476462,2.226697353279632,1092,28,2
2030,123,72,32655,0.9165518297351095,1706,2514,1437,1077,269,0.5163492633848366,0.5715990453460621,0.8423212192262602,0.681042654028436,1.473622508792497,1076,264,1
1865,123,69,32701,0.8799119292987982,1395,2265,1199,1066,196,0.48720032507110933,0.5293598233995584,0.8594982078853046,0.6551912568306011,1.6236559139784945,1066,196,0
1880,123,37,32746,0.8368655713674953,866,1888,824,1064,42,0.42694300518134715,0.4364406779661017,0.9515011547344111,0.59840232389252,2.18013856812933,1064,42,0
1213,123,72,32656,0.9048566878980892,1689,2469,1409,1060,280,0.5125500181884322,0.5706763872012961,0.8342214328004737,0.6777296777296777,1.4618117229129663,1060,280,0
1948,123,69,32696,0.8887325666748226,1525,2325,1267,1058,258,0.4905149051490515,0.5449462365591398,0.8308196721311475,0.6581818181818182,1.5245901639344261,1058,255,0
566,123,39,32733,0.8211896251489322,959,1978,925,1053,34,0.45974155069582506,0.46764408493427706,0.9645464025026069,0.6298944501191692,2.062565172054223,1051,34,2
1773,054,22,32738,0.0,3715,4263,3194,1069,521,0.6676421404682275,0.7492376260849167,0.8597577388963661,0.8007019303083479,1.1475100942126515,1049,510,20
1222,123,40,32750,0.8920916030534352,1032,2000,963,1037,69,0.4654422426292895,0.4815,0.9331395348837209,0.6352242744063324,1.937984496124031,1037,69,0
161,054,25,32722,0.0,3014,3680,2630,1050,384,0.6471456692913385,0.7146739130434783,0.8725945587259456,0.7857783089333732,1.2209688122096882,1030,384,20
201,123,33,32744,0.8194478377718055,958,1909,884,1025,74,0.44578920827029755,0.46306966998428495,0.9227557411273486,0.6166724799441925,1.9926931106471817,1025,74,0
480,123,21,32727,0.8710239251993767,720,1693,669,1024,51,0.3836009174311927,0.3951565268753692,0.9291666666666667,0.5544964774140074,2.3513888888888888,1024,51,0
1214,123,39,32727,0.8634460842729245,1046,1891,866,1025,180,0.41815548044422984,0.4579587519830777,0.8279158699808795,0.5897173987061628,1.8078393881453154,1023,169,2
1415,123,39,32733,0.8390309473619895,997,1954,929,1025,68,0.45944609297725025,0.47543500511770725,0.9317953861584755,0.629617078956286,1.9598796389167503,1023,68,2
680,123,54,32723,0.8409986859395532,1009,1834,809,1025,200,0.3977384464110128,0.4411123227917121,0.8017839444995044,0.5691171297924728,1.817641228939544,1022,197,3
753,054,0,32768,0.0,1476,2352,1357,995,119,0.5491703763658438,0.5769557823129252,0.9193766937669376,0.7089864158829676,1.5934959349593496,995,119,0
2091,123,27,32737,0.8673366527171091,740,1660,667,993,73,0.3848817080207732,0.4018072289156627,0.9013513513513514,0.5558333333333333,2.2432432432432434,990,73,3
153,123,49,32719,0.8473364100369816,793,1699,731,968,62,0.4151050539466212,0.43025309005297235,0.9218158890290038,0.586677367576244,2.14249684741488,968,62,0
860,124,67,32741,0.8935585351699704,750,1722,728,994,22,0.41743119266055045,0.42276422764227645,0.9706666666666667,0.5889967637540453,2.296,962,22,32
1661,054,30,32680,0.0,1746,2455,1456,999,290,0.5304189435336977,0.5930753564154786,0.8339060710194731,0.6931682932635087,1.4060710194730812,959,236,40
347,054,26,32718,0.0,2913,3594,2616,978,297,0.6723207401696222,0.7278797996661102,0.898043254376931,0.8040571692023974,1.2337796086508754,955,285,23
1511,123,27,32756,0.8062645011600929,845,1733,779,954,66,0.4330183435241801,0.44950952106174263,0.9218934911242603,0.604344453064391,2.050887573964497,954,66,0
1890,123,26,32754,0.8442632960859743,985,1868,922,946,63,0.47747281201450026,0.493576017130621,0.9360406091370559,0.6463371889239398,1.8964467005076142,946,63,0
349,123,45,32735,0.9163586375439132,913,1689,745,944,168,0.40118470651588584,0.44108940201302543,0.8159912376779846,0.5726364335126826,1.8499452354874042,939,165,5
137,123,18,32743,0.876767553370186,912,1787,822,965,90,0.4379328716036228,0.4599888080581981,0.9013157894736842,0.6091144868469803,1.9594298245614035,938,90,27
358,123,36,32745,0.7961520842876775,768,1647,711,936,57,0.41725352112676056,0.43169398907103823,0.92578125,0.5888198757763975,2.14453125,936,57,0
476,123,28,32736,0.8496151026392962,731,1579,640,939,91,0.38323353293413176,0.4053198226725776,0.8755129958960328,0.5541125541125541,2.1600547195622437,936,88,3
686,123,33,32749,0.7934288069864729,927,1790,855,935,72,0.45918367346938777,0.4776536312849162,0.9223300970873787,0.6293706293706294,1.9309600862998921,935,72,0
995,123,13,32724,0.9201809069795869,790,1658,713,945,77,0.41095100864553313,0.43003618817852834,0.9025316455696203,0.5825163398692811,2.09873417721519,934,77,11
