step,seq_id,frame_idx,active_points,rgb_valid_ratio,true_marking,predicted_marking,marking_tp,marking_fp,marking_fn,marking_iou,marking_precision,marking_recall,marking_f1,predicted_true_marking_ratio,road_to_marking,marking_to_road,other_to_marking
88,123,71,32627,0.897171054647991,1708,2706,1468,1238,240,0.4983027834351663,0.5424981522542498,0.8594847775175644,0.6651563207974626,1.5843091334894615,1238,240,0
89,106,15,32736,0.9226234115347018,219,265,196,69,23,0.6805555555555556,0.7396226415094339,0.8949771689497716,0.8099173553719008,1.2100456621004567,69,23,0
90,123,38,32751,0.8060822570303197,628,1426,624,802,4,0.43636363636363634,0.4375876577840112,0.9936305732484076,0.6075949367088608,2.270700636942675,800,4,2
91,038,49,32252,0.8018107404191989,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
92,123,60,32739,0.8132502519930358,966,1545,724,821,242,0.4051482932288752,0.4686084142394822,0.7494824016563147,0.5766626841895659,1.5993788819875776,821,242,0
93,038,36,32763,0.8417116869639533,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
94,038,35,32178,0.7972527814034434,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
95,106,1,32663,0.8790986743409974,219,330,218,112,1,0.6586102719033232,0.6606060606060606,0.9954337899543378,0.7941712204007286,1.5068493150684932,112,1,0
96,038,50,32751,0.8969191780403651,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
97,037,36,32764,0.7748748626541326,1641,1567,1179,388,462,0.5810744208969936,0.7523931078493937,0.7184643510054844,0.7350374064837906,0.9549055453991468,388,462,0
98,054,47,32764,0.8221523623489195,1170,1261,1042,219,128,0.750179985601152,0.8263283108643933,0.8905982905982905,0.8572603866721514,1.0777777777777777,219,127,0
99,124,10,32738,0.8341376993096707,23,28,15,13,8,0.4166666666666667,0.5357142857142857,0.6521739130434783,0.5882352941176471,1.2173913043478262,13,6,0
100,123,64,32735,0.8271880250496411,1100,1626,873,753,227,0.471127900701565,0.5369003690036901,0.7936363636363636,0.640498899486427,1.4781818181818183,744,221,9
101,106,48,32767,0.8320261238441115,195,158,129,29,66,0.5758928571428571,0.8164556962025317,0.6615384615384615,0.7308781869688386,0.8102564102564103,29,66,0
102,106,52,32766,0.8599157663431606,219,278,215,63,4,0.7624113475177305,0.7733812949640287,0.9817351598173516,0.8651911468812877,1.269406392694064,63,4,0
103,124,2,32748,0.8247221204348357,401,671,292,379,109,0.37435897435897436,0.43517138599105815,0.7281795511221946,0.5447761194029851,1.6733167082294265,379,109,0
104,038,58,32273,0.941282186347721,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
105,054,1,32765,0.0,1600,2017,1353,664,247,0.5976148409893993,0.6707982151710461,0.845625,0.7481338125518385,1.260625,664,247,0
106,038,69,32207,0.8919179060452697,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
107,106,11,32635,0.8918032786885246,251,317,240,77,11,0.7317073170731707,0.7570977917981072,0.9561752988047809,0.8450704225352113,1.2629482071713147,77,11,0
108,116,54,32716,0.8871805844235237,632,595,392,203,240,0.4694610778443114,0.6588235294117647,0.620253164556962,0.6389568052159739,0.9414556962025317,193,238,10
109,037,70,32710,0.8782635279730969,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
110,054,3,32768,0.0,1679,2212,1458,754,221,0.5992601726263872,0.659132007233273,0.8683740321620012,0.7494217424826523,1.3174508636092912,754,221,0
111,034,70,32758,0.8446791623420233,0,3,0,3,0,0.0,0.0,nan,0.0,nan,3,0,0
112,054,74,32743,0.7459915096356473,1251,1324,1011,313,240,0.6464194373401535,0.763595166163142,0.8081534772182254,0.785242718446602,1.058353317346123,313,240,0
113,038,76,31984,0.7709167083541771,39,126,20,106,19,0.13793103448275862,0.15873015873015872,0.5128205128205128,0.24242424242424243,3.230769230769231,105,19,1
114,116,42,32731,0.908252115731264,811,536,447,89,364,0.49666666666666665,0.8339552238805971,0.5511713933415536,0.6636971046770601,0.6609124537607891,88,360,1
115,013,28,32607,0.8379182384150643,809,823,604,219,205,0.5875486381322957,0.7339003645200486,0.7466007416563659,0.7401960784313726,1.0173053152039555,179,198,40
116,054,76,32730,0.8014970974641002,1542,1656,1331,325,211,0.7129084092126406,0.803743961352657,0.8631647211413749,0.8323952470293934,1.0739299610894941,325,211,0
117,054,67,32757,0.0,1286,1162,900,262,386,0.5813953488372093,0.774526678141136,0.6998444790046656,0.7352941176470589,0.9035769828926905,262,386,0
118,106,50,32755,0.9248053732254617,99,116,93,23,6,0.7622950819672131,0.8017241379310345,0.9393939393939394,0.8651162790697674,1.1717171717171717,23,6,0
119,054,63,32758,0.9031076378289273,1446,1586,1205,381,241,0.6595511767925561,0.7597730138713745,0.8333333333333334,0.7948548812664907,1.0968188105117567,381,241,0
120,037,23,32764,0.9253448907337322,254,201,177,24,77,0.6366906474820144,0.8805970149253731,0.6968503937007874,0.778021978021978,0.7913385826771654,24,77,0
121,013,36,32653,0.851744097020182,724,737,512,225,212,0.5395152792413066,0.694708276797829,0.7071823204419889,0.7008898015058179,1.0179558011049723,187,205,38
122,106,59,32761,0.9110833002655596,241,289,234,55,7,0.7905405405405406,0.8096885813148789,0.970954356846473,0.8830188679245283,1.1991701244813278,55,7,0
123,013,67,32527,0.8183970240108218,712,725,507,218,205,0.5451612903225806,0.6993103448275862,0.7120786516853933,0.7056367432150313,1.0182584269662922,213,203,5
124,116,14,32699,0.8688033273188782,423,347,230,117,193,0.42592592592592593,0.6628242074927954,0.5437352245862884,0.5974025974025974,0.8203309692671394,117,190,0
125,124,70,32755,0.8384368798656694,756,1324,715,609,41,0.5238095238095238,0.5400302114803626,0.9457671957671958,0.6875,1.7513227513227514,609,41,0
126,116,64,32728,0.8597836714739673,585,304,254,50,331,0.4,0.8355263157894737,0.4341880341880342,0.5714285714285714,0.5196581196581197,50,323,0
127,013,35,32647,0.8365240297730266,726,745,501,244,225,0.5164948453608248,0.6724832214765101,0.6900826446280992,0.681169272603671,1.0261707988980717,208,221,36
128,054,54,32761,0.8781477976862733,668,725,516,209,152,0.5883694412770809,0.7117241379310345,0.7724550898203593,0.7408470926058865,1.0853293413173652,204,145,5
129,116,39,32735,0.9284557812738659,827,590,466,124,361,0.4900105152471083,0.7898305084745763,0.5634824667472793,0.6577275935074101,0.713422007255139,124,358,0
130,037,51,32742,0.9064809724512858,47,1,0,1,47,0.0,0.0,0.0,0.0,0.02127659574468085,1,47,0
131,037,8,32762,0.9166717538611806,397,394,314,80,83,0.6582809224318659,0.7969543147208121,0.7909319899244333,0.7939317319848294,0.9924433249370277,80,83,0
132,124,72,32752,0.8997313141182218,820,1486,803,683,17,0.5342648037258816,0.5403768506056528,0.9792682926829268,0.6964440589765828,1.8121951219512196,683,17,0
133,054,31,32739,0.7587586670332019,398,422,331,91,67,0.6768916155419223,0.7843601895734598,0.8316582914572864,0.8073170731707318,1.0603015075376885,91,67,0
134,038,66,32728,0.8794915668540699,2,0,0,0,2,0.0,nan,0.0,0.0,0.0,0,2,0
135,034,9,32763,0.8969264108903336,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
136,013,19,32612,0.8843677174046364,643,774,481,293,162,0.5138888888888888,0.6214470284237726,0.7480559875583204,0.6788990825688074,1.2037325038880249,269,162,24
137,123,18,32743,0.876767553370186,912,1871,801,1070,111,0.4041372351160444,0.4281133083912346,0.8782894736842105,0.5756378009342437,2.0515350877192984,971,111,99
138,123,76,32683,0.9248844965272466,877,1122,575,547,302,0.40379213483146065,0.5124777183600713,0.6556442417331813,0.575287643821911,1.2793614595210947,547,302,0
139,037,4,32761,0.9146240957235737,311,314,231,83,80,0.5862944162436549,0.7356687898089171,0.7427652733118971,0.7392,1.0096463022508038,80,80,3
140,106,43,32763,0.8879528736684674,109,128,96,32,13,0.6808510638297872,0.75,0.8807339449541285,0.810126582278481,1.1743119266055047,32,13,0
141,034,48,32767,0.8277230140079959,0,8,0,8,0,0.0,0.0,nan,0.0,nan,8,0,0
142,034,74,32761,0.9613870150483806,100,147,94,53,6,0.6143790849673203,0.6394557823129252,0.94,0.7611336032388664,1.47,53,3,0
143,124,68,32753,0.7955912435502092,580,948,571,377,9,0.5966562173458725,0.6023206751054853,0.9844827586206897,0.7473821989528796,1.6344827586206896,376,9,1
144,116,33,32737,0.8442740629868345,774,644,494,150,280,0.5346320346320347,0.7670807453416149,0.6382428940568475,0.6967559943582511,0.8320413436692506,150,280,0
145,123,4,32733,0.8047536125622461,752,1363,639,724,113,0.4329268292682927,0.46881878209831257,0.8497340425531915,0.6042553191489362,1.8125,724,113,0
146,116,23,32694,0.8644705450541383,580,452,368,84,212,0.5542168674698795,0.8141592920353983,0.6344827586206897,0.7131782945736435,0.7793103448275862,84,203,0
147,013,51,32702,0.873677450920433,348,461,267,194,81,0.492619926199262,0.579175704989154,0.7672413793103449,0.6600741656365884,1.3247126436781609,140,75,54
148,124,2,32741,0.7789621575394765,388,482,254,228,134,0.41233766233766234,0.5269709543568465,0.654639175257732,0.5839080459770115,1.2422680412371134,228,132,0
149,054,27,32713,0.0,2076,2946,1907,1039,169,0.612199036918138,0.6473183978275628,0.9185934489402697,0.7594583831142971,1.4190751445086704,1029,166,10
150,037,8,32763,0.899337667490767,549,540,419,121,130,0.6253731343283582,0.7759259259259259,0.7632058287795993,0.7695133149678605,0.9836065573770492,121,130,0
151,106,57,32758,0.9567739178216008,229,270,217,53,12,0.7695035460992907,0.8037037037037037,0.9475982532751092,0.8697394789579158,1.1790393013100438,53,12,0
152,123,10,32729,0.8449998472302851,417,727,343,384,74,0.4282147315855181,0.4718019257221458,0.8225419664268585,0.5996503496503497,1.7434052757793765,380,74,4
153,123,49,32719,0.8473364100369816,793,1722,722,1000,71,0.4026770775237033,0.41927990708478513,0.9104665825977302,0.574155069582505,2.171500630517024,1000,71,0
154,034,43,32762,0.8983883767779745,0,9,0,9,0,0.0,0.0,nan,0.0,nan,9,0,0
155,123,62,32727,0.800715005958383,1019,1303,661,642,358,0.3979530403371463,0.5072908672294705,0.6486751717369971,0.5693367786391043,1.2787046123650638,624,357,18
156,124,5,32738,0.898588795894679,184,319,138,181,46,0.3780821917808219,0.43260188087774293,0.75,0.5487077534791253,1.733695652173913,181,45,0
157,116,66,32716,0.8917043648367771,522,340,251,89,271,0.41080196399345337,0.7382352941176471,0.48084291187739464,0.5823665893271461,0.6513409961685823,69,261,20
158,124,7,32738,0.8345653369173438,36,70,25,45,11,0.30864197530864196,0.35714285714285715,0.6944444444444444,0.4716981132075472,1.9444444444444444,45,8,0
159,123,4,32733,0.7857513823969694,700,1263,591,672,109,0.43075801749271136,0.4679334916864608,0.8442857142857143,0.6021395822720326,1.8042857142857143,672,109,0
160,124,79,32753,0.8080175861753122,881,1470,818,652,63,0.5335942596216569,0.5564625850340136,0.9284903518728718,0.6958740961293067,1.6685584562996594,652,63,0
161,054,25,32722,0.0,3014,3717,2690,1027,324,0.6656768126701311,0.7237019101425881,0.8925016589250165,0.7992868815926311,1.2332448573324486,1018,324,9
162,124,61,32738,0.7881361109414137,276,381,246,135,30,0.5985401459854015,0.6456692913385826,0.8913043478260869,0.7488584474885844,1.3804347826086956,117,30,18
163,013,22,32549,0.8475221973025285,355,434,284,150,71,0.5623762376237624,0.6543778801843319,0.8,0.7198986058301647,1.2225352112676056,118,71,32
164,037,68,32735,0.8968687948678784,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
165,038,41,32728,0.9035993644585676,23,15,14,1,9,0.5833333333333334,0.9333333333333333,0.6086956521739131,0.7368421052631579,0.6521739130434783,1,9,0
166,038,7,32259,0.8367897330977402,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
167,013,32,32599,0.8555477161876132,505,553,393,160,112,0.5909774436090226,0.7106690777576854,0.7782178217821782,0.7429111531190926,1.0950495049504951,127,95,33
168,106,64,32767,0.9378948332163457,188,219,171,48,17,0.7245762711864406,0.7808219178082192,0.9095744680851063,0.8402948402948403,1.1648936170212767,47,17,1
169,038,59,32738,0.9079662777200807,46,22,17,5,29,0.3333333333333333,0.7727272727272727,0.3695652173913043,0.5,0.4782608695652174,0,29,5
170,124,71,32748,0.827867350677904,338,493,316,177,22,0.6135922330097088,0.640973630831643,0.9349112426035503,0.7605294825511432,1.4585798816568047,165,21,12
171,038,41,32747,0.8833480929550799,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
172,123,77,32684,0.9115163382694896,790,1123,541,582,249,0.3943148688046647,0.4817453250222618,0.6848101265822785,0.5656037637219028,1.4215189873417722,582,249,0
173,054,22,32751,0.0,449,690,353,337,96,0.4491094147582697,0.5115942028985507,0.7861915367483296,0.6198419666374012,1.5367483296213809,223,96,114
174,116,76,32686,0.9147953252156886,701,496,331,165,370,0.38221709006928406,0.6673387096774194,0.47218259629101283,0.5530492898913951,0.7075606276747504,165,308,0
175,054,14,32762,0.0,2940,3137,2127,1010,813,0.5384810126582279,0.6780363404526618,0.7234693877551021,0.7000164554879053,1.0670068027210884,978,813,32
176,013,72,32541,0.8833164315786239,599,879,461,418,138,0.4532940019665683,0.5244596131968146,0.7696160267111853,0.6238159675236806,1.4674457429048413,408,136,10
177,106,61,32761,0.9531455083788651,110,137,92,45,18,0.5935483870967742,0.6715328467153284,0.8363636363636363,0.7449392712550608,1.2454545454545454,18,18,27
178,037,71,32706,0.906561487188895,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
179,116,36,32742,0.923431677967137,557,360,292,68,265,0.4672,0.8111111111111111,0.5242369838420108,0.6368593238822247,0.6463195691202872,68,245,0
180,116,34,32719,0.905376081176075,811,609,513,96,298,0.565600882028666,0.8423645320197044,0.6325524044389642,0.7225352112676057,0.750924784217016,90,285,6
181,037,18,32767,0.9081698049867244,650,607,447,160,203,0.5518518518518518,0.7364085667215815,0.6876923076923077,0.711217183770883,0.9338461538461539,160,203,0
182,106,79,32760,0.8287240537240538,172,168,144,24,28,0.7346938775510204,0.8571428571428571,0.8372093023255814,0.8470588235294118,0.9767441860465116,24,28,0
183,038,18,32749,0.890317261595774,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
184,116,72,32652,0.9042631385520029,676,480,340,140,336,0.4166666666666667,0.7083333333333334,0.5029585798816568,0.5882352941176471,0.7100591715976331,140,324,0
185,123,57,32733,0.8503345247914949,1068,1533,761,772,307,0.41358695652173916,0.4964122635355512,0.7125468164794008,0.5851595540176855,1.4353932584269662,771,294,1
186,034,17,32752,0.8870297997068881,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
187,054,72,32752,0.0,1075,1041,826,215,249,0.6403100775193798,0.7934678194044188,0.7683720930232558,0.780718336483932,0.9683720930232558,215,249,0
188,034,40,32761,0.8119715515399408,0,9,0,9,0,0.0,0.0,nan,0.0,nan,9,0,0
189,106,14,32751,0.8995145186406522,174,218,159,59,15,0.6824034334763949,0.7293577981651376,0.9137931034482759,0.8112244897959183,1.2528735632183907,59,15,0
190,106,58,32759,0.9538447449555847,127,150,120,30,7,0.7643312101910829,0.8,0.9448818897637795,0.8664259927797834,1.1811023622047243,30,7,0
191,124,54,32719,0.8351722240899783,983,1745,963,782,20,0.5456090651558073,0.5518624641833811,0.9796541200406917,0.7060117302052786,1.775178026449644,782,20,0
192,013,56,32525,0.8877786318216756,650,753,492,261,158,0.54006586169045,0.6533864541832669,0.7569230769230769,0.7013542409123307,1.1584615384615384,244,158,17
