raw_id,raw_name,stratum,active_points,true_marking,predicted_marking,marking_tp,marking_fp,marking_fn,marking_iou,marking_precision,marking_recall,marking_f1,predicted_true_marking_ratio,road_to_marking,marking_to_road,other_to_marking
8,lane_line_marking,all,593056,593056,465993,465993,0,127063,0.7857487319915826,1.0,0.7857487319915826,0.8800216042883757,0.7857487319915826,0,125698,0
8,lane_line_marking,rgb_invalid,81857,81857,50663,50663,0,31194,0.6189208009089021,1.0,0.6189208009089021,0.7646091156051916,0.6189208009089021,0,31070,0
8,lane_line_marking,rgb_valid,511199,511199,415330,415330,0,95869,0.8124624656933992,1.0,0.8124624656933992,0.8965288728145584,0.8124624656933992,0,94628,0
9,stop_line_marking,all,5816,5816,5140,5140,0,676,0.8837689133425034,1.0,0.8837689133425034,0.9382986491420227,0.8837689133425034,0,647,0
9,stop_line_marking,rgb_invalid,3081,3081,2712,2712,0,369,0.8802336903602727,1.0,0.8802336903602727,0.9363024339720352,0.8802336903602727,0,349,0
9,stop_line_marking,rgb_valid,2735,2735,2428,2428,0,307,0.8877513711151737,1.0,0.8877513711151737,0.9405384466395507,0.8877513711151737,0,298,0
10,other_road_marking,all,552066,552066,424110,424110,0,127956,0.7682233645977111,1.0,0.7682233645977111,0.8689211781482028,0.7682233645977111,0,124514,0
10,other_road_marking,rgb_invalid,164035,164035,125852,125852,0,38183,0.7672265065382388,1.0,0.7672265065382388,0.8682831586100791,0.7672265065382388,0,37268,0
10,other_road_marking,rgb_valid,388031,388031,298258,298258,0,89773,0.7686447732268814,1.0,0.7686447732268814,0.8691906762311504,0.7686447732268814,0,87246,0
