group,intensity_count,intensity_mean,intensity_p25,intensity_median,intensity_p75,rgb_valid_count,rgb_valid_mean,rgb_valid_p25,rgb_valid_median,rgb_valid_p75,red_count,red_mean,red_p25,red_median,red_p75,green_count,green_mean,green_p25,green_median,green_p75,blue_count,blue_mean,blue_p25,blue_median,blue_p75,range_count,range_mean,range_p25,range_median,range_p75
marking_tp,919646,38.927986138855594,30.0,35.0,47.0,919646,0.8012837729595879,1.0,1.0,1.0,919646,0.3928641537321716,0.23687028884887695,0.4202019274234772,0.5594257861375809,919646,0.3892703007366454,0.24889811873435974,0.39824074506759644,0.5559266060590744,919646,0.37012699002556454,0.2620163559913635,0.35758593678474426,0.5303402543067932,919646,18.98960362295319,12.530810117721558,16.536677360534668,22.411054611206055
marking_to_road,228774,24.007499063714377,17.0,28.0,30.0,228774,0.7149996648818095,0.0,1.0,1.0,228774,0.2999460657314147,0.0,0.28139758110046387,0.5246139764785767,228774,0.306454723155572,0.0,0.3019607961177826,0.527628943324089,228774,0.3134507037068815,0.0,0.3361821323633194,0.5183832049369812,228774,21.09189670707262,12.422039985656738,16.991418838500977,26.56372308731079
marking_to_other,2518,14.7724715396466,2.0,9.0,28.0,2518,0.6664019062748213,0.0,1.0,1.0,2518,0.3157634418354184,0.0,0.3407193422317505,0.5501426160335541,2518,0.3182242642392754,0.0,0.3581533282995224,0.5531699061393738,2518,0.31920788718522114,0.0,0.36028000712394714,0.5501978397369385,2518,48.07454106805815,21.06075096130371,41.359697341918945,67.87080574035645
road_tp,27446449,27.92888567734479,26.0,29.0,33.0,27446449,0.9079325216173741,1.0,1.0,1.0,27446449,0.3840580519732183,0.277873158454895,0.37751126289367676,0.5403978824615479,27446449,0.39283210868308466,0.293265163898468,0.3864285945892334,0.5461879372596741,27446449,0.40247502197472546,0.32682594656944275,0.41196200251579285,0.537979006767273,27446449,17.14000517120843,11.543334007263184,14.998215675354004,20.314884185791016
road_to_marking,710399,30.82788509644292,27.25,30.0,35.5,710399,0.8641956843977915,1.0,1.0,1.0,710399,0.4397388513345076,0.2766595780849457,0.5040853023529053,0.5961207151412964,710399,0.4362012904370692,0.2932954430580139,0.5032224655151367,0.5944326519966125,710399,0.4120313799435655,0.3022225499153137,0.4670339524745941,0.5617101192474365,710399,20.2139152764924,13.616529941558838,17.29710578918457,23.45959758758545
other_tp,40369240,20.008768311284797,8.0,21.0,28.0,40369240,0.7561364224909596,1.0,1.0,1.0,40369240,0.23796846251337284,0.08887936174869537,0.22877591848373413,0.3277905061841011,40369240,0.24494892538484023,0.09428222477436066,0.23923125863075256,0.341379314661026,40369240,0.24606178156866731,0.09178312122821808,0.2376018613576889,0.3490707129240036,40369240,28.82111089331369,17.5456600189209,24.42549419403076,34.7601432800293
other_to_marking,53654,23.77806873177915,6.0,29.0,35.0,53654,0.8835610268263926,1.0,1.0,1.0,53654,0.31151745932536157,0.234791811555624,0.2765136659145355,0.3886703699827194,53654,0.3068556305383247,0.24633285403251648,0.2895646393299103,0.3751688152551651,53654,0.30859145933448323,0.26287758350372314,0.309032678604126,0.3548479899764061,53654,37.03220312259518,16.206368923187256,25.630382537841797,51.17982292175293
