seq_id,active_points,true_marking,predicted_marking,marking_tp,marking_fp,marking_fn,marking_iou,marking_precision,marking_recall,marking_f1,predicted_true_marking_ratio,road_to_marking,marking_to_road,other_to_marking
013,7824213,138355,244742,117523,127219,20832,0.44252449411463474,0.480191385213817,0.8494308120414875,0.6135417400814938,1.7689422138701167,99240,20469,27979
034,7861171,2363,13481,2239,11242,124,0.164571848585079,0.1660856019583117,0.9475243334743969,0.28263064882605404,5.705035971223022,9617,54,1625
037,7858884,227223,241277,164047,77230,63176,0.538825368776133,0.6799114710477998,0.7219647658907768,0.700307363927428,1.0618511330279066,75045,63077,2185
038,7795979,9746,10149,6354,3795,3392,0.46924156266154643,0.6260715341412947,0.6519597783706136,0.6387534556421212,1.0413502975579725,3246,3383,549
054,7859842,294306,378843,250889,127954,43417,0.5941576280017051,0.6622505892942459,0.8524766739380101,0.7454189191397447,1.2872418503190557,120152,42991,7802
106,7855393,40657,58107,37114,20993,3543,0.6020113544201136,0.6387182267196724,0.9128563347025113,0.7515693977562675,1.4292003836977643,18137,3489,2856
116,7843701,135867,125902,81384,44518,54483,0.4511683343958755,0.6464075233117822,0.5989975490737265,0.6218001367618015,0.9266562152693443,41573,53524,2945
123,7853739,194671,388812,161221,227591,33450,0.38180324064206583,0.41465026799584376,0.8281716331657001,0.5526159288274037,1.9972774578648078,224857,33143,2734
124,7856683,107750,222386,98875,123511,8875,0.42754723018580737,0.4446098225607727,0.9176334106728539,0.5989955654639301,2.0639071925754062,118532,8644,4979
