step,seq_id,frame_idx,active_points,rgb_valid_ratio,true_marking,predicted_marking,marking_tp,marking_fp,marking_fn,marking_iou,marking_precision,marking_recall,marking_f1,predicted_true_marking_ratio,road_to_marking,marking_to_road,other_to_marking
32,123,2,32733,0.7986435707084594,625,1537,530,1007,95,0.3247549019607843,0.3448275862068966,0.848,0.4902867715078631,2.4592,996,95,11
33,034,31,32757,0.8711115181487926,0,81,0,81,0,0.0,0.0,nan,0.0,nan,81,0,0
34,037,24,32766,0.8307086614173228,1697,2861,1473,1388,224,0.4774716369529984,0.5148549458231387,0.868002357100766,0.6463361123299692,1.685916322922805,1291,223,97
35,038,46,32290,0.8186745122328895,0,11,0,11,0,0.0,0.0,nan,0.0,nan,0,0,11
36,038,67,32283,0.8386457268531425,0,1,0,1,0,0.0,0.0,nan,0.0,nan,0,0,1
37,037,67,32738,0.8850571201661678,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
38,123,22,32749,0.8285443830345964,620,1695,570,1125,50,0.32664756446991405,0.336283185840708,0.9193548387096774,0.4924406047516199,2.7338709677419355,1118,50,7
39,106,22,32745,0.9126584211329974,90,474,87,387,3,0.18238993710691823,0.18354430379746836,0.9666666666666667,0.30851063829787234,5.266666666666667,342,0,45
40,116,28,32753,0.8864226177754709,630,739,477,262,153,0.5347533632286996,0.645466847090663,0.7571428571428571,0.6968590211833455,1.173015873015873,261,152,1
41,123,51,32700,0.8385321100917431,873,2296,824,1472,49,0.3513859275053305,0.3588850174216028,0.9438717067583047,0.5200378668349637,2.6300114547537228,1472,49,0
42,013,29,32636,0.8306777791396004,815,1355,697,658,118,0.47318397827562797,0.5143911439114391,0.8552147239263803,0.6423963133640553,1.6625766871165644,408,118,250
43,116,15,32737,0.8699636496930079,442,718,344,374,98,0.4215686274509804,0.479108635097493,0.7782805429864253,0.593103448275862,1.6244343891402715,351,97,23
