step,seq_id,frame_idx,active_points,rgb_valid_ratio,true_marking,predicted_marking,marking_tp,marking_fp,marking_fn,marking_iou,marking_precision,marking_recall,marking_f1,predicted_true_marking_ratio,road_to_marking,marking_to_road,other_to_marking
833,116,71,32710,0.9074289208193214,631,628,301,327,330,0.31419624217118997,0.47929936305732485,0.47702060221870046,0.4781572676727562,0.9952456418383518,326,329,1
1858,116,44,32729,0.9115157811115524,798,740,469,271,329,0.43872778297474274,0.6337837837837837,0.5877192982456141,0.6098829648894668,0.9273182957393483,268,329,3
475,037,60,32743,0.8430504229911737,680,786,353,433,327,0.31716082659478884,0.4491094147582697,0.5191176470588236,0.4815825375170532,1.1558823529411764,428,327,5
934,116,44,32727,0.9226326886057383,839,811,511,300,328,0.4486391571553995,0.6300863131935882,0.6090584028605482,0.6193939393939394,0.966626936829559,298,327,2
1085,116,69,32717,0.9263074242748418,571,441,235,206,336,0.30244530244530243,0.5328798185941043,0.4115586690017513,0.4644268774703557,0.7723292469352014,206,325,0
926,054,66,32762,0.0,1439,1639,1115,524,324,0.5680081507896078,0.6802928615009152,0.7748436414176512,0.7244964262508122,1.1389854065323142,519,324,5
1501,037,9,32765,0.8325347169235464,2666,4092,2343,1749,323,0.5306908267270668,0.5725806451612904,0.8788447111777945,0.6934004143237644,1.5348837209302326,1681,323,68
411,116,72,32652,0.9034974886683818,678,621,352,269,326,0.3717001055966209,0.5668276972624798,0.5191740412979351,0.541955350269438,0.915929203539823,269,322,0
2105,116,75,32691,0.9201921018017192,671,696,344,352,327,0.3362658846529814,0.4942528735632184,0.5126676602086438,0.5032918800292612,1.03725782414307,345,322,7
256,037,29,32767,0.815912350840785,1661,2764,1338,1426,323,0.4334305150631681,0.4840810419681621,0.8055388320288982,0.6047457627118644,1.6640577965081276,1366,319,60
1588,054,58,32752,0.0,1327,1549,1009,540,318,0.5404392072844135,0.6513879922530665,0.760361718161266,0.7016689847009736,1.1672946495855312,539,318,1
2111,037,1,32768,0.83355712890625,2866,4278,2548,1730,318,0.5543951261966927,0.5956054230949042,0.8890439637124913,0.7133258678611423,1.4926727145847871,1688,318,42
129,116,39,32735,0.9284557812738659,827,758,497,261,330,0.4568014705882353,0.6556728232189973,0.6009673518742442,0.6271293375394322,0.9165659008464329,261,316,0
73,116,64,32728,0.870294549010022,636,590,323,267,313,0.3576965669988926,0.5474576271186441,0.5078616352201258,0.5269168026101142,0.9276729559748428,248,313,19
126,116,64,32728,0.8597836714739673,585,445,272,173,313,0.35883905013192613,0.6112359550561798,0.46495726495726497,0.5281553398058253,0.7606837606837606,169,313,4
114,116,42,32731,0.908252115731264,811,762,499,263,312,0.46461824953445063,0.6548556430446194,0.6152897657213316,0.6344564526382708,0.9395807644882861,262,312,1
362,116,74,32708,0.9104806163629693,669,692,354,338,315,0.3515392254220457,0.5115606936416185,0.5291479820627802,0.5202057310800882,1.0343796711509716,322,312,16
958,116,71,32713,0.9001314462140434,599,596,286,310,313,0.3146314631463146,0.4798657718120805,0.4774624373956594,0.4786610878661088,0.994991652754591,309,312,1
1160,116,41,32733,0.9126569517001192,791,664,452,212,339,0.4506480558325025,0.6807228915662651,0.5714285714285714,0.6213058419243986,0.8394437420986094,212,310,0
2068,054,72,32753,0.0,1387,1722,1078,644,309,0.5307730182176268,0.6260162601626016,0.7772170151405912,0.6934705693148923,1.2415284787310743,601,309,43
1509,054,57,32758,0.0,1294,1475,987,488,307,0.5538720538720538,0.6691525423728814,0.7627511591962906,0.7128927410617552,1.1398763523956723,457,307,31
854,054,66,32762,0.0,1401,1589,1095,494,306,0.5778364116094987,0.6891126494650723,0.7815845824411135,0.7324414715719063,1.1341898643825838,494,306,0
1180,037,18,32766,0.8322956723432827,2467,3510,2159,1351,308,0.5654793085385018,0.6150997150997151,0.8751520064856101,0.7224360046846244,1.4227807053100932,1343,306,8
1009,054,65,32758,0.0,1332,1490,1027,463,305,0.5721448467966573,0.689261744966443,0.771021021021021,0.7278525868178597,1.1186186186186187,462,305,1
