seed,hybrid_cost,pwa_cost,improvement_pct,elapsed_seconds,peak_memory_mb,peak_cpu_pct,n_ants,n_iters,error
42,383.46127441867543,499.8885010107711,23.290639083851826,229.294,12157.03,608.9,20,80,
43,379.65005315799345,499.8885010107711,24.05305335282895,230.589,12165.71,612.9,20,80,
44,378.06011248008383,499.8885010107711,24.371112414938754,231.685,12173.41,587.0,20,80,
45,383.78778883092764,499.8885010107711,23.225321635742496,230.32,12161.48,636.9,20,80,
46,382.18415506477083,499.8885010107711,23.546119926344154,232.346,12154.96,493.1,20,80,
47,379.50309891144383,499.8885010107711,24.082450757700734,229.77,12140.69,497.2,20,80,
48,378.4973147317748,499.8885010107711,24.283652461207684,232.054,12141.76,579.0,20,80,
49,375.8472189772293,499.8885010107711,24.813789831678697,225.705,12141.54,623.0,20,80,
50,384.8636839209815,499.8885010107711,23.010094622542873,229.596,12163.96,624.7,20,80,
51,378.45507754764526,499.8885010107711,24.292101782215095,229.408,12125.36,625.0,20,80,
52,379.94959596839993,499.8885010107711,23.99313142827961,229.032,12174.3,623.0,20,80,
53,375.93178712914465,499.8885010107711,24.79687242874898,230.022,12156.34,557.1,20,80,
54,377.3341197950048,499.8885010107711,24.516343338156844,229.762,12155.41,595.0,20,80,
55,381.2541503528227,499.8885010107711,23.73216235581946,229.315,12065.61,622.9,20,80,
56,377.3921146717645,499.8885010107711,24.504741775679932,231.421,12146.3,519.1,20,80,
57,385.58795712332665,499.8885010107711,22.865207672576897,228.575,12155.91,621.0,20,80,
58,380.15656948531426,499.8885010107711,23.951727491902634,230.346,12141.53,629.0,20,80,
59,381.3384279937666,499.8885010107711,23.715303068043596,230.515,12157.9,627.1,20,80,
60,380.3230661826081,499.8885010107711,23.9184207251022,229.486,12157.46,459.2,20,80,
61,384.9938256164968,499.8885010107711,22.98406047787818,227.558,12147.29,583.1,20,80,
62,381.78504073615716,499.8885010107711,23.625960596374906,228.494,12170.88,583.1,20,80,
63,378.3184383493471,499.8885010107711,24.31943571728699,228.673,12161.11,558.9,20,80,
64,384.4401756859405,499.8885010107711,23.094815162060115,235.123,12139.92,573.1,20,80,
65,377.4242361001299,499.8885010107711,24.498316057084587,232.013,12166.89,501.2,20,80,
66,377.9099152996156,499.8885010107711,24.401158551260064,231.445,12139.93,582.9,20,80,
67,380.8927483667727,499.8885010107711,23.80445887500709,229.015,12172.13,517.2,20,80,
68,381.25310707833626,499.8885010107711,23.73237105725675,227.387,12110.43,617.0,20,80,
69,378.1200731865059,499.8885010107711,24.359117598834594,229.445,12169.34,625.0,20,80,
70,383.4819123644041,499.8885010107711,23.286510574056756,228.1,12169.55,617.0,20,80,
71,379.13865515766054,499.8885010107711,24.155355766126892,228.012,12204.42,524.3,20,80,
