step,seq_id,frame_idx,active_points,rgb_valid_ratio,true_marking,predicted_marking,marking_tp,marking_fp,marking_fn,marking_iou,marking_precision,marking_recall,marking_f1,predicted_true_marking_ratio,road_to_marking,marking_to_road,other_to_marking
1910,123,47,32722,0.8275777764195342,463,929,434,495,29,0.453027139874739,0.4671689989235737,0.937365010799136,0.6235632183908046,2.0064794816414686,495,29,0
1911,037,16,32767,0.8319345683156835,2471,2528,1961,567,510,0.6454904542462147,0.7757120253164557,0.7936058276001619,0.7845569113822765,1.0230675839740995,567,503,0
1912,116,67,32716,0.9347414109304316,576,369,261,108,315,0.3815789473684211,0.7073170731707317,0.453125,0.5523809523809524,0.640625,108,304,0
1913,037,0,32765,0.8979703952388219,752,840,571,269,181,0.5592556317335945,0.6797619047619048,0.7593085106382979,0.7173366834170855,1.1170212765957446,269,181,0
1914,034,75,32762,0.9000671509675844,0,13,0,13,0,0.0,0.0,nan,0.0,nan,13,0,0
1915,124,23,32745,0.7905023667735532,204,398,197,201,7,0.48641975308641977,0.4949748743718593,0.9656862745098039,0.654485049833887,1.9509803921568627,201,7,0
1916,123,63,32727,0.8588932685550157,1294,1617,833,784,461,0.4008662175168431,0.5151515151515151,0.6437403400309119,0.5723119203023016,1.249613601236476,783,460,1
1917,054,25,32746,0.0,506,424,340,84,166,0.576271186440678,0.8018867924528302,0.6719367588932806,0.7311827956989247,0.8379446640316206,82,166,2
1918,116,32,32732,0.8873884883294635,902,741,603,138,299,0.5798076923076924,0.8137651821862348,0.6685144124168514,0.7340231284236154,0.8215077605321508,138,247,0
1919,054,27,32712,0.0,2422,2999,2228,771,194,0.6977763858440338,0.742914304768256,0.9199009083402147,0.8219885629957573,1.2382328654004955,754,191,17
1920,038,22,32283,0.8304060960877242,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
1921,037,34,32761,0.835780348585208,1265,1340,958,382,307,0.5816636308439587,0.7149253731343284,0.7573122529644268,0.7355086372360845,1.0592885375494072,373,307,9
1922,123,41,32732,0.8350543810338507,775,1591,732,859,43,0.4479804161566707,0.4600879949717159,0.944516129032258,0.6187658495350803,2.0529032258064515,859,43,0
1923,124,78,32751,0.8295319226893836,178,250,152,98,26,0.5507246376811594,0.608,0.8539325842696629,0.7102803738317757,1.404494382022472,98,26,0
1924,034,70,32762,0.9095293327635675,241,560,226,334,15,0.39304347826086955,0.4035714285714286,0.9377593360995851,0.5642946317103621,2.323651452282158,216,9,118
1925,106,72,32764,0.8394274203393969,244,266,224,42,20,0.7832167832167832,0.8421052631578947,0.9180327868852459,0.8784313725490196,1.0901639344262295,42,20,0
1926,054,42,32758,0.0,745,764,560,204,185,0.5900948366701791,0.7329842931937173,0.7516778523489933,0.7422133863485753,1.025503355704698,204,161,0
1927,124,0,32747,0.8869820136195682,534,625,335,290,199,0.4065533980582524,0.536,0.6273408239700374,0.5780845556514237,1.1704119850187267,290,199,0
1928,034,71,32736,0.7994562561094819,0,1,0,1,0,0.0,0.0,nan,0.0,nan,1,0,0
1929,124,22,32736,0.896413734115347,256,390,223,167,33,0.5271867612293144,0.5717948717948718,0.87109375,0.6904024767801857,1.5234375,167,28,0
1930,116,70,32715,0.9165214733302767,603,384,271,113,332,0.3784916201117318,0.7057291666666666,0.4494195688225539,0.5491388044579534,0.6368159203980099,113,318,0
1931,124,43,32741,0.9177178461256529,844,1396,774,622,70,0.5279672578444747,0.5544412607449857,0.9170616113744076,0.6910714285714286,1.6540284360189574,622,64,0
1932,037,48,32762,0.8217752273975948,1267,1457,1035,422,232,0.6127886323268206,0.7103637611530542,0.8168902920284136,0.7599118942731278,1.1499605367008683,349,232,73
1933,116,8,32463,0.8599020423251086,352,266,177,89,175,0.4013605442176871,0.6654135338345865,0.5028409090909091,0.5728155339805825,0.7556818181818182,88,162,1
1934,106,3,32720,0.8339853300733496,122,180,113,67,9,0.5978835978835979,0.6277777777777778,0.9262295081967213,0.7483443708609272,1.4754098360655739,62,9,5
1935,038,54,32734,0.8914889717113704,35,12,12,0,23,0.34285714285714286,1.0,0.34285714285714286,0.5106382978723404,0.34285714285714286,0,23,0
1936,124,14,32702,0.9156932297718794,186,250,157,93,29,0.5627240143369175,0.628,0.8440860215053764,0.7201834862385321,1.3440860215053763,93,26,0
1937,106,51,32763,0.8984830448982083,206,254,193,61,13,0.7228464419475655,0.7598425196850394,0.9368932038834952,0.8391304347826087,1.233009708737864,61,13,0
1938,034,66,32750,0.8496488549618321,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
1939,116,34,32748,0.8615487968730915,780,595,512,83,268,0.593279258400927,0.8605042016806723,0.6564102564102564,0.7447272727272727,0.7628205128205128,83,263,0
1940,124,9,32729,0.8360780958782731,109,145,79,66,30,0.4514285714285714,0.5448275862068965,0.7247706422018348,0.6220472440944882,1.3302752293577982,66,25,0
1941,106,2,32656,0.8456332680058795,119,157,112,45,7,0.6829268292682927,0.7133757961783439,0.9411764705882353,0.8115942028985508,1.319327731092437,45,7,0
1942,037,74,32692,0.8833353725682124,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
1943,124,18,32715,0.8693565642671557,132,278,124,154,8,0.43356643356643354,0.4460431654676259,0.9393939393939394,0.6048780487804878,2.106060606060606,62,7,92
1944,124,19,32720,0.8609107579462103,109,313,102,211,7,0.31875,0.3258785942492013,0.9357798165137615,0.4834123222748815,2.871559633027523,55,7,156
1945,054,34,32723,0.0,1164,1074,813,261,351,0.5705263157894737,0.7569832402234636,0.6984536082474226,0.7265415549597856,0.9226804123711341,228,320,33
1946,124,12,32731,0.8274418746753842,103,106,70,36,33,0.5035971223021583,0.660377358490566,0.6796116504854369,0.6698564593301436,1.029126213592233,36,28,0
1947,106,63,32763,0.9494551780972439,125,140,99,41,26,0.5963855421686747,0.7071428571428572,0.792,0.7471698113207547,1.12,41,25,0
1948,123,69,32696,0.8887325666748226,1525,2224,1244,980,281,0.49660678642714573,0.5593525179856115,0.8157377049180328,0.6636436383035477,1.458360655737705,980,278,0
1949,037,26,32765,0.8292079963375553,1558,1393,1032,361,526,0.5377800937988536,0.7408470926058865,0.6623876765083441,0.6994239240935276,0.8940949935815148,360,524,1
1950,106,27,32720,0.975,162,188,137,51,25,0.6431924882629108,0.7287234042553191,0.845679012345679,0.7828571428571428,1.1604938271604939,51,25,0
1951,116,24,32661,0.8780808915832339,538,457,363,94,175,0.5743670886075949,0.7943107221006565,0.6747211895910781,0.7296482412060301,0.8494423791821561,92,175,2
1952,123,48,32727,0.8260763284138479,723,1541,663,878,60,0.4141161773891318,0.43024010382868266,0.91701244813278,0.5856890459363958,2.131396957123098,878,60,0
1953,034,63,32746,0.9153789775850486,0,1,0,1,0,0.0,0.0,nan,0.0,nan,1,0,0
1954,013,31,32628,0.8257018511707735,861,843,588,255,273,0.5268817204301075,0.697508896797153,0.6829268292682927,0.6901408450704225,0.9790940766550522,231,271,24
1955,034,14,32759,0.8963338319240514,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
