step,seq_id,frame_idx,active_points,rgb_valid_ratio,true_marking,predicted_marking,marking_tp,marking_fp,marking_fn,marking_iou,marking_precision,marking_recall,marking_f1,predicted_true_marking_ratio,road_to_marking,marking_to_road,other_to_marking
916,037,17,32768,0.81951904296875,2480,2439,1881,558,599,0.6191573403554971,0.7712177121771218,0.7584677419354838,0.7647895913803618,0.9834677419354839,558,595,0
256,037,29,32767,0.815912350840785,1661,1518,1073,445,588,0.5094966761633428,0.7068511198945981,0.645996387718242,0.6750550487574709,0.9139072847682119,445,587,0
785,037,11,32766,0.8340047610327779,2574,2542,1988,554,586,0.6355498721227621,0.7820613690007868,0.7723387723387724,0.7771696637998436,0.9875679875679876,554,585,0
450,037,19,32768,0.827239990234375,2375,2262,1790,472,585,0.6287319985950123,0.7913351016799293,0.7536842105263157,0.7720508949751995,0.952421052631579,470,584,2
986,037,9,32765,0.8320769113383183,2666,2705,2082,623,584,0.6330191547582852,0.7696857670979668,0.7809452363090773,0.7752746229752374,1.014628657164291,623,584,0
1472,037,12,32768,0.832000732421875,2082,1977,1493,484,589,0.5818394388152767,0.7551846231664138,0.7170989433237271,0.7356491746735649,0.9495677233429395,484,584,0
595,037,24,32766,0.8307086614173228,1697,1542,1113,429,584,0.5235183443085607,0.7217898832684825,0.6558632881555686,0.6872491509725224,0.9086623453152622,428,582,1
383,054,33,32722,0.0,1522,1151,932,219,590,0.5353245261344055,0.8097306689834927,0.6123521681997371,0.6973438084549196,0.7562417871222076,203,575,16
1180,037,18,32766,0.8322956723432827,2467,2422,1892,530,575,0.631297964631298,0.7811725846407928,0.7669233887312525,0.7739824094906934,0.9817592217267936,530,569,0
1555,037,8,32767,0.8281807916501358,2641,2705,2072,633,569,0.6328649969456323,0.765988909426987,0.7845513063233623,0.7751589973812196,1.024233244982961,633,567,0
1959,037,33,32768,0.81982421875,1625,1461,1060,401,565,0.5231984205330701,0.7255304585900069,0.6523076923076923,0.6869734283862605,0.8990769230769231,399,565,2
1295,037,19,32768,0.837127685546875,2393,2374,1827,547,566,0.6214285714285714,0.7695871946082561,0.7634768073547847,0.7665198237885462,0.9920601755119097,545,564,2
1773,054,22,32738,0.0,3715,4109,3159,950,556,0.6771704180064309,0.7688001946945728,0.8503364737550471,0.8075153374233128,1.1060565275908478,931,556,19
1163,037,33,32768,0.807647705078125,1640,1558,1088,470,552,0.5156398104265403,0.6983311938382541,0.6634146341463415,0.6804252657911195,0.95,468,552,2
34,037,24,32766,0.8307086614173228,1697,1555,1143,412,554,0.5419630156472262,0.735048231511254,0.6735415439010017,0.7029520295202952,0.9163229228049499,412,550,0
1532,037,10,32766,0.8282060672648477,2606,2784,2056,728,550,0.6166766646670666,0.7385057471264368,0.7889485801995395,0.7628942486085343,1.0683039140445127,728,549,0
563,037,25,32765,0.8480390660766062,1702,1626,1152,474,550,0.5294117647058824,0.7084870848708487,0.6768507638072856,0.6923076923076923,0.9553466509988249,474,547,0
1979,037,61,32741,0.9106624721297456,749,338,204,134,545,0.23103057757644394,0.6035502958579881,0.27236315086782376,0.37534498620055196,0.4512683578104139,134,545,0
1877,037,33,32765,0.8079658171829697,1640,1510,1097,413,543,0.5343399902581588,0.7264900662251655,0.6689024390243903,0.6965079365079365,0.9207317073170732,407,543,6
1981,054,64,32761,0.0,1196,859,658,201,538,0.47100930565497495,0.7660069848661234,0.5501672240802675,0.6403892944038929,0.7182274247491639,200,538,1
1392,037,2,32768,0.82293701171875,2799,2929,2260,669,539,0.6516724336793541,0.7715944008193922,0.8074312254376563,0.7891061452513967,1.0464451589853518,669,534,0
56,037,16,32768,0.8302001953125,1906,1832,1378,454,528,0.5838983050847457,0.7521834061135371,0.7229800629590766,0.7372926698769395,0.9611752360965372,454,528,0
1138,037,11,32766,0.8371482634438137,2600,2750,2069,681,531,0.630600426699177,0.7523636363636363,0.7957692307692308,0.7734579439252336,1.0576923076923077,681,528,0
718,037,7,32767,0.8449049348429822,2700,2787,2170,617,530,0.6542056074766355,0.7786149982059563,0.8037037037037037,0.7909604519774012,1.0322222222222222,617,526,0
674,037,27,32766,0.8111151803698956,1625,1564,1098,466,527,0.5251076040172167,0.7020460358056266,0.6756923076923077,0.6886171213546566,0.9624615384615385,466,525,0
1304,037,5,32767,0.836634418774987,2684,2836,2156,680,528,0.6409036860879905,0.7602256699576869,0.8032786885245902,0.7811594202898551,1.0566318926974665,680,525,0
242,037,11,32766,0.8321735945797473,2600,2649,2073,576,527,0.6527078085642317,0.782559456398641,0.7973076923076923,0.7898647361402172,1.018846153846154,576,524,0
1949,037,26,32765,0.8292079963375553,1558,1393,1032,361,526,0.5377800937988536,0.7408470926058865,0.6623876765083441,0.6994239240935276,0.8940949935815148,360,524,1
670,037,22,32768,0.82525634765625,1767,1662,1246,416,521,0.570774163994503,0.7496991576413959,0.7051499717034522,0.7267424905220181,0.9405772495755518,416,520,0
797,037,7,32766,0.837483977293536,2715,2841,2194,647,521,0.652587745389649,0.7722632875747976,0.8081031307550645,0.7897768178545717,1.0464088397790055,647,520,0
2082,037,40,32762,0.8210426713875831,1759,1634,1240,394,519,0.575940548072457,0.758873929008568,0.7049459920409323,0.7309165929855586,0.9289368959636157,387,519,7
840,054,33,32712,0.0,1622,1351,1086,265,536,0.575516693163752,0.8038490007401925,0.6695437731196054,0.7305751765893037,0.8329223181257707,247,517,18
1807,037,20,32768,0.831451416015625,1844,1747,1329,418,515,0.5875331564986738,0.7607326846021751,0.7207158351409978,0.7401837928153717,0.9473969631236443,418,514,0
1701,037,27,32766,0.827168406274797,1625,1586,1111,475,514,0.5290476190476191,0.7005044136191677,0.6836923076923077,0.6919962628464653,0.976,475,511,0
2111,037,1,32768,0.83355712890625,2866,3023,2352,671,514,0.6649703138252756,0.7780350645054581,0.8206559665038381,0.7987773815588385,1.0547801814375437,671,511,0
