group,count,rgb_valid_ratio,R_mean,G_mean,B_mean,brightness_mean,luminance_mean,warmth_mean,R_median,G_median,B_median,brightness_median_approx,warmth_median,max_rgb_median_approx,min_rgb_median_approx,saturation_proxy_median_approx,intensity_mean,intensity_median
road_tp,27631369,0.908267492404945,0.384270724087362,0.3930473448829142,0.4025843957389091,0.39330082156972845,0.3915103590626275,-0.01831367165154707,0.3775922656059265,0.386428952217102,0.4117647409439087,0.39192865292231244,-0.03417247533798218,0.4117647409439087,0.3775922656059265,0.03417247533798218,27.91890446218275,29.0
road_to_marking,459380,0.7923095621652257,0.4251092252942436,0.4170343381467024,0.3855162452892746,0.40921993624340686,0.41585566681807046,0.039592980004969025,0.5006108283996582,0.4974182248115539,0.454153448343277,0.4840608338514964,0.046457380056381226,0.5006108283996582,0.454153448343277,0.046457380056381226,32.269823064666646,30.5
marking_tp,878338,0.7866534105708045,0.39056062896051,0.3862294388694747,0.3657210055814513,0.3808370244704787,0.38518650331185955,0.024839623379058706,0.4218488931655884,0.3990840315818786,0.3568726032972336,0.3926018426815669,0.0649762898683548,0.4218488931655884,0.3568726032972336,0.0649762898683548,39.19874032978161,35.0
marking_to_road,268250,0.7751879465682198,0.3209541697341598,0.3283664465309828,0.3358322900580199,0.32838430210772085,0.32700128193081496,-0.0148781203238601,0.2879397273063659,0.3061848878860473,0.3410307615995407,0.3117184589306513,-0.0530910342931748,0.3410307615995407,0.2879397273063659,0.0530910342931748,25.42387982986536,28.0
other_to_marking,14072,0.8563104036384309,0.2957492927306412,0.2978642775360526,0.2997203207378023,0.2977779636681654,0.29744348600423404,-0.003971028007161093,0.2780478596687317,0.2907364964485168,0.3055345714092254,0.29143964250882465,-0.02748671174049372,0.3055345714092254,0.2780478596687317,0.02748671174049372,22.43215249708392,27.0
