seed,hybrid_cost,pwa_cost,improvement_pct,elapsed_seconds,peak_memory_mb,peak_cpu_pct,n_ants,n_iters,error
42,84.59230425783399,92.42077605575044,8.470467498773356,1.114,242.32,443.1,20,80,
43,84.592304257834,92.42077605575044,8.470467498773342,1.131,242.97,603.0,20,80,
44,84.59230425783399,92.42077605575044,8.470467498773356,1.124,242.43,419.3,20,80,
45,84.592304257834,92.42077605575044,8.470467498773342,1.151,243.48,638.9,20,80,
46,84.59230425783399,92.42077605575044,8.470467498773356,1.249,233.0,631.0,20,80,
47,84.592304257834,92.42077605575044,8.470467498773342,1.093,243.09,626.8,20,80,
48,84.59230425783399,92.42077605575044,8.470467498773356,1.11,243.23,389.3,20,80,
49,84.59230425783399,92.42077605575044,8.470467498773356,1.128,244.38,507.1,20,80,
50,84.59230425783399,92.42077605575044,8.470467498773356,1.15,242.4,672.9,20,80,
51,84.59230425783399,92.42077605575044,8.470467498773356,1.207,244.39,632.9,20,80,
52,84.59230425783399,92.42077605575044,8.470467498773356,1.272,229.74,579.0,20,80,
53,84.592304257834,92.42077605575044,8.470467498773342,1.156,230.42,569.0,20,80,
54,84.592304257834,92.42077605575044,8.470467498773342,1.096,243.91,583.0,20,80,
55,84.59230425783399,92.42077605575044,8.470467498773356,1.126,243.99,573.0,20,80,
56,84.592304257834,92.42077605575044,8.470467498773342,1.138,244.51,623.0,20,80,
57,84.59230425783399,92.42077605575044,8.470467498773356,1.137,242.67,539.0,20,80,
58,84.59230425783399,92.42077605575044,8.470467498773356,1.113,243.9,393.3,20,80,
59,84.59230425783399,92.42077605575044,8.470467498773356,1.122,243.73,638.8,20,80,
60,84.59230425783399,92.42077605575044,8.470467498773356,1.117,243.04,467.2,20,80,
61,84.59230425783399,92.42077605575044,8.470467498773356,1.114,243.07,539.1,20,80,
62,84.59230425783399,92.42077605575044,8.470467498773356,1.11,243.83,573.0,20,80,
63,84.59230425783399,92.42077605575044,8.470467498773356,1.209,232.56,625.0,20,80,
64,84.59230425783399,92.42077605575044,8.470467498773356,1.111,243.66,556.9,20,80,
65,84.59230425783399,92.42077605575044,8.470467498773356,1.15,242.64,680.8,20,80,
66,84.59230425783399,92.42077605575044,8.470467498773356,1.112,244.8,467.2,20,80,
67,84.59230425783399,92.42077605575044,8.470467498773356,1.176,242.54,543.1,20,80,
68,84.59230425783399,92.42077605575044,8.470467498773356,1.128,243.84,555.1,20,80,
69,84.59230425783399,92.42077605575044,8.470467498773356,1.104,242.93,498.9,20,80,
70,84.59230425783399,92.42077605575044,8.470467498773356,1.088,243.45,493.2,20,80,
71,84.59230425783399,92.42077605575044,8.470467498773356,1.115,244.32,515.1,20,80,
