PWA-ACO Hybrid  —  run summary
========================================
Dataset   : pr76
Cities    : 76
Elapsed   : 1.4s

PWA best  : 1412.328903
Hybrid    : 1184.589739
Improvement: +16.125%

ACO convergence history (best per iteration):
  iter    1: 1272.092384
  iter    2: 1246.133665
  iter    3: 1228.389735
  iter    4: 1226.929529
  iter    5: 1226.929529
  iter    6: 1226.929529
  iter    7: 1226.929529
  iter    8: 1226.929529
  iter    9: 1226.929529
  iter   10: 1226.929529
  iter   11: 1226.929529
  iter   12: 1226.929529
  iter   13: 1226.929529
  iter   14: 1226.929529
  iter   15: 1226.929529
  iter   16: 1226.929529
  iter   17: 1226.929529
  iter   18: 1226.929529
  iter   19: 1226.929529
  iter   20: 1226.929529
  iter   21: 1226.929529
  iter   22: 1226.929529
  iter   23: 1226.929529
  iter   24: 1226.929529
  iter   25: 1203.297418
  iter   26: 1203.297418
  iter   27: 1203.297418
  iter   28: 1203.297418
  iter   29: 1203.297418
  iter   30: 1203.297418
  iter   31: 1203.297418
  iter   32: 1203.297418
  iter   33: 1203.297418
  iter   34: 1203.297418
  iter   35: 1203.297418
  iter   36: 1203.297418
  iter   37: 1203.297418
  iter   38: 1203.297418
  iter   39: 1203.297418
  iter   40: 1203.297418
  iter   41: 1203.297418
  iter   42: 1203.297418
  iter   43: 1203.297418
  iter   44: 1203.297418
  iter   45: 1203.297418
  iter   46: 1203.297418
  iter   47: 1203.297418
  iter   48: 1203.297418
  iter   49: 1203.297418
  iter   50: 1203.297418
  iter   51: 1203.297418
  iter   52: 1203.297418
  iter   53: 1203.297418
  iter   54: 1203.297418
  iter   55: 1203.297418
  iter   56: 1203.297418
  iter   57: 1203.297418
  iter   58: 1203.297418
  iter   59: 1203.297418
  iter   60: 1203.297418
  iter   61: 1203.297418
  iter   62: 1203.297418
  iter   63: 1203.297418
  iter   64: 1203.297418
  iter   65: 1203.297418
  iter   66: 1203.297418
  iter   67: 1198.855006
  iter   68: 1198.855006
  iter   69: 1198.855006
  iter   70: 1198.855006
  iter   71: 1198.855006
  iter   72: 1198.855006
  iter   73: 1198.855006
  iter   74: 1198.855006
  iter   75: 1198.855006
  iter   76: 1198.855006
  iter   77: 1198.855006
  iter   78: 1198.855006
  iter   79: 1185.173142
  iter   80: 1185.173142

Best tour:
38 -> 37 -> 34 -> 35 -> 36 -> 17 -> 16 -> 15 -> 14 -> 73 -> 13 -> 12 -> 11 -> 10 -> 9 -> 8 -> 7 -> 6 -> 5 -> 4 -> 3 -> 2 -> 1 -> 74 -> 75 -> 0 -> 22 -> 21 -> 20 -> 24 -> 23 -> 45 -> 44 -> 43 -> 47 -> 46 -> 68 -> 69 -> 67 -> 66 -> 48 -> 49 -> 50 -> 65 -> 64 -> 70 -> 71 -> 72 -> 63 -> 62 -> 61 -> 60 -> 58 -> 57 -> 56 -> 54 -> 55 -> 51 -> 52 -> 53 -> 41 -> 42 -> 27 -> 26 -> 25 -> 30 -> 18 -> 19 -> 29 -> 28 -> 32 -> 31 -> 33 -> 39 -> 40 -> 59
