seed,hybrid_cost,pwa_cost,improvement_pct,elapsed_seconds,peak_memory_mb,peak_cpu_pct,n_ants,n_iters,error
42,306.10118017557556,346.1718555974117,11.575370664574542,4.014,2777.57,623.1,20,80,
43,308.72716309226354,346.1718555974117,10.81679284427308,3.784,2821.75,599.1,20,80,
44,307.14407564534423,346.1718555974117,11.274105425097211,3.809,2771.13,637.0,20,80,
45,310.430060822346,346.1718555974117,10.324870204535763,3.78,2811.3,569.0,20,80,
46,303.2237815036736,346.1718555974117,12.406575924440702,3.76,2813.04,617.0,20,80,
47,309.96054262452657,346.1718555974117,10.460501738476943,3.78,2819.5,616.9,20,80,
48,310.8486700444321,346.1718555974117,10.203944942901282,3.84,2811.71,638.9,20,80,
49,310.9373742627057,346.1718555974117,10.178320613008681,3.762,2775.54,598.8,20,80,
50,307.2600540271524,346.1718555974117,11.240602302317908,3.755,2820.81,611.0,20,80,
51,307.6272613458284,346.1718555974117,11.134525706910617,3.719,2817.84,658.8,20,80,
52,308.72454024319416,346.1718555974117,10.817550516806815,3.871,2786.96,620.9,20,80,
53,308.12093511333035,346.1718555974117,10.991916260325198,3.795,2762.34,622.9,20,80,
54,308.98177700546125,346.1718555974117,10.743241540468121,3.734,2828.1,533.0,20,80,
55,310.79842333575317,346.1718555974117,10.218459903567915,3.822,2812.34,609.0,20,80,
56,305.98006071620637,346.1718555974117,11.610358910271227,3.954,2766.07,622.9,20,80,
57,307.6163770922077,346.1718555974117,11.137669883262538,3.732,2775.38,575.0,20,80,
58,307.2753599564924,346.1718555974117,11.236180819435198,3.79,2814.68,565.1,20,80,
59,308.8332658623756,346.1718555974117,10.786142527560031,3.79,2781.19,579.0,20,80,
60,303.70762698340536,346.1718555974117,12.266805613276393,4.05,2759.81,497.1,20,80,
61,306.2634198822249,346.1718555974117,11.528503854339675,3.939,2778.59,622.9,20,80,
62,309.53080562279706,346.1718555974117,10.584641524765425,3.77,2814.44,618.9,20,80,
63,310.65648563890124,346.1718555974117,10.259461993875624,3.788,2765.54,572.9,20,80,
64,309.37962343460816,346.1718555974117,10.628314106965384,4.1,2802.94,581.0,20,80,
65,307.6615762760326,346.1718555974117,11.124613020581755,3.704,2779.04,605.0,20,80,
66,310.3606833185129,346.1718555974117,10.344911551835175,3.737,2775.59,439.2,20,80,
67,311.49710779371793,346.1718555974117,10.016628227575945,3.84,2809.69,622.6,20,80,
68,309.5889130558842,346.1718555974117,10.5678558063,3.949,2808.09,624.9,20,80,
69,308.3273234639881,346.1718555974117,10.932296060900967,3.833,2779.23,619.0,20,80,
70,307.4032937082185,346.1718555974117,11.199224102805164,3.712,2818.45,621.0,20,80,
71,308.6226278234441,346.1718555974117,10.846990350837864,3.979,2813.48,541.1,20,80,
