seed,hybrid_cost,pwa_cost,improvement_pct,elapsed_seconds,peak_memory_mb,peak_cpu_pct,n_ants,n_iters,error
42,251.15856144920403,284.05894132678884,11.582237025848572,1.921,252.79,483.3,20,80,
43,250.64175551902605,284.05894132678884,11.764173185915942,1.897,251.54,545.2,20,80,
44,252.45257058846232,284.05894132678884,11.126694548215514,1.812,252.68,629.1,20,80,
45,250.82098513673628,284.05894132678884,11.701077260516415,1.853,252.02,619.1,20,80,
46,251.78943604798823,284.05894132678884,11.360144175738839,1.825,252.23,611.1,20,80,
47,251.5401739878481,284.05894132678884,11.447894295124579,1.793,252.8,658.9,20,80,
48,253.75514725869496,284.05894132678884,10.668135960287058,2.034,251.46,621.1,20,80,
49,252.2355590631521,284.05894132678884,11.203091201775019,1.885,252.85,621.1,20,80,
50,252.0727797115801,284.05894132678884,11.2603959818364,1.81,242.27,547.2,20,80,
51,249.67012670754602,284.05894132678884,12.106225017462496,1.944,251.81,523.1,20,80,
52,252.6963802828639,284.05894132678884,11.040863877558643,2.03,252.22,485.3,20,80,
53,250.48697199534342,284.05894132678884,11.818663117815166,1.921,251.44,611.0,20,80,
54,252.27663940072043,284.05894132678884,11.188629295602851,1.848,253.0,652.9,20,80,
55,252.18697128509513,284.05894132678884,11.220196024397405,1.869,252.0,626.9,20,80,
56,252.20250923814265,284.05894132678884,11.214726049407371,1.814,253.59,607.1,20,80,
57,253.04141844520683,284.05894132678884,10.91939677614254,1.84,252.88,547.2,20,80,
58,250.51824271086008,284.05894132678884,11.807654587201556,1.896,252.16,615.1,20,80,
59,251.62649548910733,284.05894132678884,11.417505707158988,1.848,252.8,527.2,20,80,
60,252.61491472099985,284.05894132678884,11.069542982494946,1.791,242.29,561.2,20,80,
61,253.10541389342302,284.05894132678884,10.896867843267808,1.831,252.41,547.2,20,80,
62,253.14382158305096,284.05894132678884,10.883346815044387,1.836,252.34,523.1,20,80,
63,253.7543443956384,284.05894132678884,10.668418599887417,1.813,252.3,571.2,20,80,
64,251.9090758136484,284.05894132678884,11.318026238841181,1.82,253.43,531.2,20,80,
65,251.89776042802998,284.05894132678884,11.322009702824245,1.826,253.39,491.3,20,80,
66,249.90551733360442,284.05894132678884,12.023358192373683,1.865,251.71,625.0,20,80,
67,252.07094932690745,284.05894132678884,11.261040349749655,1.862,252.69,631.1,20,80,
68,250.5545993704154,284.05894132678884,11.794855602812792,1.838,252.41,665.0,20,80,
69,252.90560035761592,284.05894132678884,10.967210123244561,1.844,252.25,611.1,20,80,
70,252.22410191251123,284.05894132678884,11.207124572661833,2.008,251.75,613.1,20,80,
71,250.01377610043488,284.05894132678884,11.98524681790865,1.794,252.89,635.1,20,80,
