epoch,lane_iou,lane_precision,lane_recall,lane_f1,miou,lr,train_ce_loss,train_lovasz_loss,train_total_loss,val_ce_loss,val_lovasz_loss,val_total_loss,train_lovasz_scaled,val_lovasz_scaled,train_lovasz_total_share,val_lovasz_total_share
12,0.4778398023060096,0.539435010959606,0.8071284630066897,0.6466733424832545,0.7981241143382641,0.0014,0.1058204823972432,0.1963776895108006,0.2040093273719259,0.1093630785769265,0.2141168855932644,0.2164215210825205,0.0981888447554003,0.1070584427966322,0.48129586044070377,0.49467558614843726
13,0.5253574043174665,0.6685346101554649,0.7104002251250625,0.6888318800963789,0.8161929848171496,0.0014,0.1043001385032327,0.1953135587580116,0.2019569179111417,0.1331539060221985,0.1930207370909758,0.2296642747811145,0.0976567793790058,0.0965103685454879,0.4835525338229486,0.4202236879787628
14,0.5252571779517887,0.633950328022493,0.7539097923389855,0.68874572176364,0.8167170562876347,0.0014,0.1027521086808551,0.1931971031048431,0.1993506600947825,0.1199707835071927,0.1893019944274177,0.2146217815810814,0.09659855155242154,0.09465099721370886,0.4845659979580362,0.44101300677140687
15,0.5226915696558783,0.6057738496482277,0.7921462896375588,0.6865363676690011,0.8152522913022291,0.0014,0.0995618869343788,0.190705120818015,0.1949144472914009,0.113004486151557,0.2034716327519466,0.2147403023774839,0.0953525604090075,0.1017358163759733,0.4892021178217414,0.47376209891488247
16,0.5133562903819218,0.5823620617379095,0.8124664804041251,0.6784341448798781,0.8126021350614483,0.0014,0.0996808426651365,0.1905466476744362,0.194954166662526,0.1092668340619032,0.2006521160248667,0.2095928923019932,0.0952733238372181,0.10032605801243336,0.4886960123408919,0.4786710890361584
17,0.5103632625085676,0.5940030911901082,0.7837630880236196,0.6758152494531725,0.8112862228599454,0.0014,0.0971918572521174,0.1873382704220069,0.1908609923573435,0.1160240969931085,0.1972535455625297,0.214650870155957,0.09366913521100345,0.09862677278126485,0.4907714984297548,0.4594752991665324
18,0.519394352710535,0.6215791418188498,0.759581881533101,0.6836860381690344,0.8141067691989612,0.0014,0.0946406933575354,0.1872306366653807,0.1882560118635442,0.1176898946028409,0.1956167516945343,0.2154982708549747,0.09361531833269035,0.09780837584726715,0.497276646870362,0.4538708151077922
19,0.4986022006668785,0.5725429103855544,0.7942730417174193,0.6654230194577325,0.8036799164065335,0.0014,0.0931524010280805,0.1858640677528455,0.186084434839672,0.1187465809389121,0.2053775323089212,0.2214353474322706,0.09293203387642275,0.1026887661544606,0.4994078841494283,0.4637415270200686
20,0.5019620278251219,0.5596349142949409,0.8296666607872238,0.6684084131633812,0.8022722825755061,0.0014,0.0918969836828684,0.1834729958454082,0.1836334816180169,0.1244018734678522,0.2060445851387663,0.2274241659531576,0.0917364979227041,0.10302229256938315,0.49956302692952653,0.45299624223136686
21,0.5236326399826394,0.6048559242040287,0.7958934926185427,0.6873476272976218,0.816410818070571,0.0014,0.0931056750910196,0.1832926800771584,0.1847520151155487,0.1099591118852711,0.1951384985108032,0.2075283609097823,0.0916463400385792,0.0975692492554016,0.4960505571820757,0.47014898989067505
22,0.4865141525436228,0.5323887783249482,0.8495367806707343,0.6545704952907885,0.8021296811053219,0.0014,0.0886675940374924,0.1787224322158024,0.17802881018363,0.1105963222203879,0.2053627450588262,0.2132776948804449,0.0893612161079012,0.1026813725294131,0.5019480611914918,0.48144449698301667
23,0.5324712146882888,0.6272327929080123,0.7789791567078677,0.6949183900939969,0.8187401612196782,0.0007,0.0841351254688624,0.1758706807341539,0.1720704660072505,0.1136360856937244,0.1954273495124653,0.2113497601666798,0.08793534036707695,0.09771367475623265,0.5110426118295723,0.4623316093624677
24,0.5260696522509694,0.6025603667277488,0.8056042901554946,0.6894438290873695,0.8189221095911926,0.0007,0.083148517462441,0.1750367990118884,0.1706669168073105,0.1059079433739599,0.191493964037444,0.2016549253137782,0.0875183995059442,0.095746982018722,0.5128023705072017,0.4748060671949282
25,0.5264901514037924,0.6208079210494958,0.7760561396666504,0.689804845343576,0.8187570197285353,0.0007,0.0821042877096072,0.1732699308417946,0.168739253110734,0.1094461043365299,0.1890186603750205,0.2039554344929961,0.0866349654208973,0.09450933018751025,0.5134250852944316,0.4633822600630714
26,0.5301266876695607,0.6116467114006541,0.7990980858254296,0.6929186869839689,0.8194802379524694,0.0007,0.0811918573889576,0.171624572869342,0.167004143741335,0.1100265940340856,0.1889134766210595,0.2044833324694385,0.085812286434671,0.09445673831052975,0.513833276901091,0.4619287898423065
27,0.543425012973534,0.6440036571316117,0.7767629314607852,0.7041806481114122,0.8217207674159347,0.0007,0.0811091858721017,0.172503526928104,0.1673609494046982,0.1215171666815877,0.1886636059782985,0.2158489694456673,0.086251763464052,0.09433180298914925,0.5153637319270055,0.43702688612045515
28,0.5370129347594107,0.6234972488915338,0.7947254237990203,0.6987747762102856,0.8223587833662701,0.0007,0.0824433005169026,0.1720893177564119,0.168487959485782,0.1089430281452627,0.1881687689081041,0.2030274131904459,0.08604465887820595,0.09408438445405205,0.5106872867403139,0.4634072954758973
29,0.535363228917841,0.6294627708937193,0.7817175640342193,0.6973766452583043,0.8214993137365187,0.0007,0.0795641245370618,0.1707710282656299,0.1649496386383644,0.1106953515451298,0.1913387682185404,0.2063647352133153,0.08538551413281495,0.0956693841092702,0.5176459605347433,0.46359366589634887
30,0.538615631495622,0.6245233853377512,0.7965649057605522,0.7001301955733505,0.8236675768508929,0.0007,0.0796894411377785,0.1714847496407636,0.1654318160827046,0.1139699042541906,0.1858131303063904,0.2068764696311619,0.0857423748203818,0.0929065651531952,0.5182943453725761,0.4490919886579534
31,0.5139905309786618,0.5868187704504789,0.8055048211964383,0.6789877749716335,0.8144272206482904,0.0007,0.0781941711663766,0.1683306033504275,0.1623594727770602,0.1057768137336501,0.1921630253601405,0.2018583258303503,0.08416530167521374,0.09608151268007024,0.5183886116135841,0.4759848883360944
32,0.5342585871303857,0.6017919714037109,0.8264128163916263,0.6964387771550831,0.8209310056921487,0.0007,0.078788432642689,0.1698841075151998,0.1637304865273422,0.1106644710952726,0.1872020446152116,0.2042654936033714,0.0849420537575999,0.0936010223076058,0.51879192176843,0.4582321793878401
33,0.5446339955108336,0.6757901218486897,0.7372749540089708,0.7051948838284048,0.8232921225200731,0.0007,0.0804713375932649,0.1717211886810877,0.1663319319627119,0.121326469671395,0.1878462220231692,0.2152495804915411,0.08586059434054386,0.0939231110115846,0.5162003069849028,0.43634515243701294
34,0.5290557715940273,0.5981985994605696,0.8206984979213237,0.6920032367982121,0.8188768455085609,0.0007,0.0770868859358196,0.1669589647856653,0.1605663684158634,0.1112765831808145,0.1901190499050749,0.2063361080906664,0.08347948239283265,0.09505952495253744,0.5199063989329484,0.46070232608423156
35,0.5323019358605225,0.6103836578820746,0.8062440808595408,0.6947742131012685,0.820162529113027,0.0007,0.0774113194665727,0.1684908862823845,0.161656762425314,0.1103822283459723,0.1861716007891421,0.203468029687388,0.08424544314119226,0.09308580039457105,0.5211377605073215,0.4574959542174256
36,0.5343172755190906,0.6283608671091044,0.7811859186567344,0.6964886390115372,0.8221998190548363,0.00035,0.0747127119728749,0.1655831082336653,0.1575042662929326,0.1114155422650381,0.1848774113200811,0.2038542472058907,0.08279155411683264,0.09243870566004055,0.5256464225727935,0.45345489204685735
37,0.5506709660320686,0.658916105353511,0.770224617749473,0.7102357342011142,0.8267280584014761,0.00035,0.074477505512387,0.1650706327359738,0.1570128219304526,0.1180820651404145,0.1801179849258106,0.2081410572256168,0.0825353163679869,0.0900589924629053,0.5256597222648808,0.43268249745308474
38,0.5480621075881921,0.6443516084046302,0.7857539534642639,0.7080621699888346,0.8267128964145285,0.00035,0.0742429019269083,0.1641943887323703,0.1563400962751294,0.1130967988749034,0.1864534799966754,0.2063235386223015,0.08209719436618515,0.0932267399983377,0.5251192516966946,0.4518473297852833
39,0.5292529837826849,0.6014268970858051,0.8151665943812411,0.692171915824615,0.8194238036141006,0.00035,0.0739526858487054,0.1638351393058687,0.1558702555159909,0.1110899992338899,0.1878825143859204,0.2050312569054464,0.08191756965293435,0.0939412571929602,0.5255497232730868,0.45818017511487424
40,0.5366705588157176,0.6143157347263838,0.8093803298760257,0.6984848583671952,0.8221570825257091,0.00035,0.0736113344840023,0.1641917817019616,0.1557072254839144,0.1108913646687546,0.1884772140752627,0.2051299719553854,0.0820958908509808,0.09423860703763134,0.5272452231798443,0.459409252286778
41,0.5331980834958597,0.6114566677326511,0.8064277184815358,0.6955371119172151,0.821899495267656,0.00035,0.0735072278684599,0.1650721993072536,0.1560433274933843,0.1067532694031898,0.1863039230953695,0.1999052314346449,0.0825360996536268,0.09315196154768475,0.5289306565006828,0.46598060930756063
42,0.537048562957924,0.6344470196412261,0.7776937138214685,0.698804938113885,0.8232250715360027,0.00035,0.0725548416181419,0.1625161754200235,0.1538129293628775,0.1175748957916059,0.1869861462412195,0.2110679685474477,0.08125808771001175,0.09349307312060975,0.5282916595282221,0.4429524468540696
43,0.5393589920192222,0.6180102134597096,0.809089981716456,0.7007579061356303,0.824360546609058,0.00035,0.0726945802725947,0.1616895132901845,0.1535393367730209,0.106468854060707,0.1814407751973097,0.1971892416554813,0.08084475664509225,0.09072038759865485,0.5265410046977476,0.46006763268128364
44,0.5344646593855801,0.6238127888153651,0.7886522058031524,0.69661384003407,0.8218331937351722,0.000175,0.0707311880675441,0.1605347919432398,0.1509985840251139,0.117118390988455,0.1845781985256407,0.2094074902370468,0.0802673959716199,0.09228909926282035,0.5315771435199016,0.4407153686735378
45,0.5432452994621682,0.6384831582490609,0.7845740024107086,0.7040297477678926,0.8249048311687348,0.000175,0.0708971261309764,0.1615685575143916,0.1516814049012188,0.1163680123682651,0.1844634771683357,0.2085997508683552,0.0807842787571958,0.09223173858416785,0.5325918414970237,0.4421469258722854
46,0.5328856891382677,0.6157626465481966,0.7983568558772021,0.6952712689722306,0.8213421220599444,0.000175,0.0709157665414687,0.1616741912977384,0.1517528623306385,0.1136453217969069,0.1830619163242065,0.2051762799292595,0.0808370956488692,0.09153095816210324,0.5326890999442349,0.4461088688890412
47,0.5404537157232029,0.6246513604947042,0.8003814999863217,0.7016812127581177,0.8248175713803495,0.000175,0.0706054043930007,0.1610114239985203,0.1511111163710854,0.1144260910119757,0.1845616382456177,0.2067069106683549,0.08050571199926015,0.09228081912280885,0.5327583696857966,0.44643315902904773
48,0.5396892775278037,0.6240081253092565,0.7997601949250673,0.7010366122629025,0.8241661718290709,0.000175,0.0712326521103085,0.1598991832643715,0.1511822436464517,0.1124840664017635,0.183230181337179,0.2040991568549846,0.07994959163218575,0.0916150906685895,0.5288292441217662,0.44887539997866505
49,0.5346349613589498,0.6061224298803028,0.8192669277553457,0.6967584797957683,0.8219183533427848,0.000175,0.0704423570393279,0.1603180556592194,0.1506013847132823,0.1108463594392459,0.187458339990634,0.2045755295807289,0.0801590278296097,0.093729169995317,0.5322595670831177,0.45816413227628927
50,0.5424975679898052,0.6295143803822644,0.7969396412562788,0.7034015213350285,0.8253745246847121,0.000175,0.0705366826455654,0.1616929881375058,0.151383176805042,0.1131263762285622,0.179581057082396,0.2029169050640323,0.0808464940687529,0.089790528541198,0.5340520378487671,0.442499004766822
51,0.5366550754184939,0.6224459119458786,0.7956531943373404,0.6984717442492303,0.823438542048314,0.000175,0.069746487104366,0.1593471096984134,0.1494200419989848,0.1168578674331203,0.1821805312233563,0.2079481330389777,0.0796735548492067,0.09109026561167816,0.5332186618562724,0.43804319990987484
52,0.5420575695714013,0.6312293090706631,0.7932653949828979,0.7030315602575857,0.8245872232886629,8.75e-05,0.0695924289261617,0.1594685384481824,0.1493266980215939,0.1200637966006373,0.1819765625676761,0.2110520782777004,0.0797342692240912,0.09098828128383805,0.5339585638769093,0.43111767496606457
53,0.5313412735890306,0.6114819034124074,0.802144473400028,0.6939554007366588,0.8218465124038473,8.75e-05,0.0693788268670624,0.1591758664613108,0.1489667600889866,0.1108765594350795,0.1852664132188591,0.2035097658970496,0.0795879332306554,0.09263320660942954,0.5342663905901749,0.45517818862948484
54,0.5422493523882076,0.619634872691575,0.8127990667141218,0.7031928417392718,0.8247017306529673,8.75e-05,0.0692805255795347,0.1591520839585553,0.1488565677074426,0.1145714603066961,0.1803539139063407,0.2047484173154872,0.07957604197927765,0.09017695695317035,0.5345820020227362,0.44042810262225823
55,0.5331057365690216,0.609091247140148,0.8103659727375698,0.6954585373375136,0.8212769369454499,8.75e-05,0.0693329927462337,0.158916208252676,0.1487910968086939,0.1131074486701335,0.1869346873614833,0.2065747925080359,0.079458104126338,0.09346734368074165,0.5340245876976104,0.4524624836648727
56,0.5363091534949992,0.612643307443924,0.8114742290573835,0.6981786865943383,0.822192430909956,8.75e-05,0.0692083361893812,0.1602242570603266,0.1493204647249638,0.1136980082464611,0.1856229263176727,0.2065094711401293,0.0801121285301633,0.09281146315883634,0.5365113795870068,0.4494295716628807
57,0.5428732125801434,0.631081547100532,0.7952479395932188,0.7037172052164906,0.8266846993306037,8.75e-05,0.0697719829903658,0.1595664861834816,0.1495552260587233,0.1143000411542339,0.1834006666852575,0.2060003749224253,0.0797832430917408,0.09170033334262875,0.5334701113046607,0.445146439064302
58,0.5302072622786879,0.6127010156580618,0.7974879308929418,0.6929875126708479,0.8209249886513189,8.75e-05,0.0689393988742236,0.1592545793949754,0.1485666884536903,0.1129733704457369,0.184984760139034,0.2054657506808224,0.0796272896974877,0.092492380069517,0.535970011354923,0.4501595996560899
59,0.5406289842753931,0.6271247604098471,0.7967376408899711,0.701828915064412,0.8249792301487534,8.75e-05,0.0690383683318063,0.158228092109945,0.1481524146081687,0.1153889454901218,0.1834300038973904,0.2071039480778078,0.0791140460549725,0.0917150019486952,0.5340044322882767,0.4428452610388595
60,0.5341716776033999,0.6160870674588634,0.8006981324955743,0.6963649315151667,0.8222224171879157,4.375e-05,0.0681459269390024,0.158487983208535,0.1473899185199868,0.1152106065316022,0.1839767924716903,0.2071990025307362,0.0792439916042675,0.09198839623584515,0.5376486560274583,0.4439615785418632
61,0.5379078504388547,0.6115085869826756,0.8171573836132945,0.6995319651764028,0.823477498952109,4.375e-05,0.0689845267701332,0.1582617178890484,0.1481153855871023,0.1123093353532668,0.1836075304890982,0.2041131002750868,0.0791308589445242,0.0918037652445491,0.5342514461334583,0.4497690991946306
62,0.529513465035749,0.6055543526569498,0.8083115934864122,0.6923946433166874,0.8201184708957223,4.375e-05,0.0687348584211953,0.1577330157291224,0.147601366293183,0.1149916797177866,0.1862370439662805,0.2081102019046536,0.0788665078645612,0.09311852198314025,0.5343209879772208,0.447448136280233
63,0.5312243011226062,0.619956555424715,0.7877565302770357,0.6938556300773738,0.8221661210415365,4.375e-05,0.0688374694405677,0.1582410187366145,0.1479579789084302,0.1166492167912009,0.1818221323890611,0.2075602828576747,0.07912050936830725,0.09091106619453054,0.5347498658201744,0.437998373016618
64,0.5397107916324169,0.6208644672245036,0.8050319658697094,0.7010547624469269,0.8236958683215563,4.375e-05,0.0685490189564759,0.1574921228597743,0.1472950804350367,0.1164362671927342,0.1828693555021244,0.2078709450796143,0.07874606142988715,0.0914346777510622,0.5346143346899997,0.4398627124923247
65,0.5426602024421312,0.6283205050697677,0.7992139801095164,0.7035382148098006,0.8253271675959212,4.375e-05,0.0688082890685422,0.1575878264905346,0.1476022024093003,0.1149145163550403,0.1821793052781787,0.2060041692702927,0.0787939132452673,0.09108965263908934,0.5338261351058442,0.4421738305673464
66,0.5343109339407744,0.6127908180739301,0.8066525123849965,0.6964832513686554,0.822793659803012,4.375e-05,0.0684683269728778,0.1581353228376648,0.1475359882593379,0.1130650336052187,0.1819465198269527,0.2040382935691418,0.0790676614188324,0.09097325991347635,0.5359211833783072,0.44586365785620796
67,0.5415190491203509,0.6341595692976473,0.7875461101670328,0.7025784720978467,0.8254125825575732,4.375e-05,0.0684856422008657,0.1585623808819319,0.147766832614735,0.1160584887541416,0.1792326173369979,0.2056747971102595,0.07928119044096595,0.08961630866849896,0.5365289966502279,0.4357184736662551
68,0.5461226406610645,0.629157673602118,0.8053709570470787,0.7064415542450926,0.8268653800555045,2.1875e-05,0.0685370841750008,0.1586966294474129,0.147885398925001,0.1142320922537085,0.1821859418854324,0.2053250628316568,0.07934831472370645,0.0910929709427162,0.536552731375106,0.44365246836623196
69,0.5374679953253102,0.6203972015067543,0.8008294563339093,0.6991599135194854,0.8239279793887552,2.1875e-05,0.0684651518637988,0.1574903491768054,0.1472103264967605,0.112417886503196,0.1815154588082805,0.2031756160961877,0.0787451745884027,0.09075772940414024,0.5349161058353848,0.4466959724201037
70,0.5363518766963008,0.6157263980935312,0.80622426006968,0.6982148879196174,0.8228605494272054,2.1875e-05,0.0686582693236012,0.1578933663477575,0.1476049525213652,0.1129326881116463,0.1817464057084483,0.2038058907854267,0.07894668317387875,0.09087320285422415,0.534851180975459,0.44588113966685256
71,0.5313533553590822,0.6101000048350445,0.8045626750123538,0.6939657049100688,0.8213189544728912,2.1875e-05,0.0685576993814501,0.1573662821496515,0.14724084048548,0.1122473287085692,0.1822857996914536,0.2033902289708041,0.07868314107482575,0.0911428998457268,0.5343839441244225,0.44811837966321383
72,0.5350385013094354,0.6189075707970331,0.7979099708275593,0.6971010835924063,0.8232655521622485,2.1875e-05,0.0677633818666498,0.1571640448719022,0.1463454043211672,0.1137245207106591,0.1835983706508866,0.2055237064629586,0.0785820224359511,0.0917991853254433,0.5369626931604651,0.4466598374722685
73,0.5401095774049692,0.6226232185767415,0.8029752734069153,0.7013911027227491,0.8247518259830559,2.1875e-05,0.0678083104914423,0.1572244237300514,0.1464205224755428,0.1149840471127794,0.1792161877939684,0.2045921406333541,0.0786122118650257,0.0896080938969842,0.536893398110614,0.4379840477722419
74,0.5289215355931441,0.6091550977520219,0.8006266952289033,0.6918883975140679,0.8208230458116296,2.1875e-05,0.0685651608991661,0.1582306557292809,0.1476804886832191,0.1130483299998256,0.1859664095177625,0.2060315340770305,0.07911532786464046,0.09298320475888125,0.5357195697960222,0.45130569538989573
75,0.5358810032439275,0.6131572307176689,0.8095967161499198,0.6978157840511025,0.8226029927323094,2.1875e-05,0.0680982075645668,0.1573274835241669,0.1467619494151661,0.1136498839646164,0.1837483452490738,0.2055240568730773,0.07866374176208345,0.0918741726245369,0.5359954816323426,0.4470239349220047
76,0.5393243444772925,0.6250960838461195,0.7971825945337562,0.7007286624319977,0.8240430288740254,1.09375e-05,0.0683091930735952,0.1582659525246809,0.1474421693736703,0.1144029451999813,0.1807156158287802,0.2047607532236725,0.07913297626234045,0.0903578079143901,0.5367051814178728,0.44128479941508536
77,0.5450083031722376,0.6334652442199078,0.7960415350246534,0.7055085750066419,0.8258692752289433,1.09375e-05,0.0678701024863804,0.1571843097524332,0.1464622573302818,0.1175384369834015,0.1819600725391258,0.2085184731675932,0.0785921548762166,0.0909800362695629,0.5366034656900464,0.436316432244539
78,0.5313153128640302,0.6078396277071774,0.8084396177641844,0.6939332590755685,0.8213256699945416,1.09375e-05,0.0683378929081613,0.158054687424888,0.1473652366677235,0.1125175990823966,0.1847334805384485,0.2048843395404724,0.079027343712444,0.09236674026922426,0.5362685630576053,0.45082381833765456
79,0.5317464182234946,0.6129252123430606,0.8005922923441894,0.6943008475779029,0.8213574507155935,1.09375e-05,0.0683221602637786,0.1563413652035424,0.1464928427582671,0.1137217405885975,0.1831561681232415,0.2052998248190205,0.0781706826017712,0.09157808406162075,0.5336143468166792,0.4460699571582697
80,0.5390752601588995,0.6226246898237834,0.8006888735689813,0.7005183880393784,0.8246504332937449,1.09375e-05,0.0685701894174442,0.1571752054572651,0.1471577922239546,0.1133068191573127,0.1772767351668638,0.2019451872600863,0.07858760272863255,0.0886383675834319,0.5340362990023163,0.4389229017340931
81,0.5342902456961094,0.6135569076738365,0.8052818678838609,0.6964656748550224,0.8228139948199553,1.09375e-05,0.0678575763522029,0.1576799290326969,0.1466975407755195,0.1118750756089058,0.1833313746740006,0.2035407627001405,0.07883996451634845,0.0916656873370003,0.5374320803168164,0.4503554281755525
82,0.5273607443951354,0.6027441250034905,0.8083052479537794,0.6905516543231317,0.8203146948840064,1.09375e-05,0.0683956246042287,0.1579986798229772,0.147394964613767,0.111318207926686,0.1834354443566149,0.2030359296749035,0.0789993399114886,0.09171772217830745,0.5359704120049016,0.4517314857777329
83,0.5412442935836893,0.6189688771092439,0.8116853990183137,0.7023471825160076,0.8247999042685064,1.09375e-05,0.068263126654723,0.1585210710922497,0.1475236622552419,0.1120155145427108,0.1823462929848271,0.2031886613099939,0.07926053554612485,0.09117314649241355,0.5372733725183026,0.4487117829538511
84,0.5430552463868483,0.6243618350335267,0.8065830721003134,0.7038701273443618,0.825797183145896,5.46875e-06,0.0679085747898829,0.1576814872106328,0.1467493183248483,0.113703245751094,0.1825827357566191,0.2049946133150822,0.0788407436053164,0.09129136787830955,0.5372477671807127,0.44533544760999294
85,0.5293569646898607,0.6108223101161951,0.7987557878132663,0.6922608349937575,0.821272617355565,5.46875e-06,0.0681496407702196,0.1574412855697025,0.1468702835188416,0.113741695023297,0.1860556874501829,0.2067695382982492,0.07872064278485125,0.09302784372509144,0.5359875456000763,0.4499107774323407
86,0.5409799016647977,0.6208477039371825,0.8078872179869998,0.7021245391719257,0.8246595121863751,5.46875e-06,0.0679598194958465,0.1575386549466578,0.1467291469583368,0.1124426801650164,0.182183684532841,0.2035345223189021,0.0787693274733289,0.0910918422664205,0.5368349036725141,0.4475498368954625
87,0.5371810838575308,0.6181213528267554,0.8040108261238159,0.6989171145789588,0.8241693888023519,5.46875e-06,0.0676300231455664,0.1575913744400544,0.1464257104266113,0.1120863107291774,0.1783345505051935,0.2012535863737058,0.0787956872200272,0.08916727525259675,0.5381274025610391,0.44305931068986226
88,0.5352992401074009,0.6153224348903767,0.8045377348201163,0.6973223540056652,0.8230635606217103,5.46875e-06,0.0681156386629325,0.1574749375394433,0.1468531074632633,0.1120940106985573,0.1832455336374955,0.2037167780722181,0.07873746876972165,0.09162276681874774,0.5361648121025875,0.44975562487183673
89,0.5347507311479192,0.6115604514140154,0.8098026018332032,0.6968567863107666,0.8225824164682516,5.46875e-06,0.0682023501084868,0.156895804929282,0.1466502524480817,0.1128816267048629,0.181007708387915,0.2033854803587827,0.078447902464641,0.0905038541939575,0.5349319292335604,0.44498680060299256
90,0.5350243947068852,0.6168681395589437,0.8012938246880723,0.6970891101819249,0.8228911474021147,5.46875e-06,0.068553473900578,0.1584828215506698,0.1477948847351242,0.1117540228555703,0.1791254782001488,0.2013167617169933,0.0792414107753349,0.0895627391000744,0.536158006532839,0.4448846600561742
91,0.543823593373629,0.6224839005740498,0.8114483452189573,0.704515199415035,0.8260456807243047,5.46875e-06,0.0684495534489918,0.1584246812994463,0.147661894006486,0.113545271123035,0.1786616733220095,0.2028761072705189,0.07921234064972316,0.08933083666100475,0.5364440242534325,0.4403221151216653
92,0.5373862081778108,0.6132179289264577,0.8129305058763413,0.699090710348896,0.8237994248019156,2.734375e-06,0.0681605172437888,0.157489938122132,0.1469054862806686,0.1129900051449011,0.1822222251315704,0.2041011176848163,0.078744969061066,0.0911111125657852,0.5360246989729213,0.44640183061850636
93,0.5317812154467764,0.6114105574983267,0.8032706706279625,0.6943305089319445,0.8210284654994208,2.734375e-06,0.0680629994158215,0.1571210561125491,0.1466235274832358,0.1158096749710643,0.1837736344844516,0.2076964914048504,0.07856052805627455,0.0918868172422258,0.5357975585825185,0.44240909714317855
94,0.5401479616243223,0.6161610228581823,0.8140722512748237,0.7014234672033115,0.8247653725191969,2.734375e-06,0.0680821830047503,0.1580057660053516,0.1470850661228378,0.1118330460675578,0.1801211829064413,0.201893637342275,0.0790028830026758,0.09006059145322065,0.5371237548800277,0.4460793942730292
95,0.5325889585363119,0.6146239631923328,0.7996100991062829,0.6950186552889658,0.8218307540589173,2.734375e-06,0.0678639696931049,0.1575524243905514,0.146640181772467,0.1142675572902792,0.1820442107829472,0.2052896634365121,0.0787762121952757,0.0910221053914736,0.5372075460020102,0.44338377231361725
96,0.535767881353301,0.6177505966587112,0.8014723527453728,0.6977198675117342,0.8232139625082224,2.734375e-06,0.0684618802831492,0.1567328481724212,0.1468283043997683,0.1143474859327802,0.1842171408223091,0.206456056520498,0.0783664240862106,0.09210857041115456,0.5337283189816245,0.44614128528609936
