epoch,lane_iou,lane_precision,lane_recall,lane_f1,miou,lr,train_ce_loss,train_lovasz_loss,train_total_loss,val_ce_loss,val_lovasz_loss,val_total_loss,train_lovasz_scaled,val_lovasz_scaled,train_lovasz_total_share,val_lovasz_total_share
53,0.534423680141374,0.6177436058755881,0.7984796998476531,0.6965790310172154,0.8219813414175711,8.75e-05,0.0687667061252607,0.1587658227071093,0.1481496175199121,0.1132659713530706,0.1864610586988015,0.2064965011138055,0.07938291135355464,0.09323052934940075,0.5358293371421303,0.4514872109044551
54,0.5427007329772919,0.626384036147484,0.8024577846324198,0.703572276043354,0.8239141964073186,8.75e-05,0.0684442927709636,0.1584159382060973,0.1476522619161626,0.1192589433960771,0.1818435939002989,0.2101807402110555,0.07920796910304866,0.09092179695014944,0.5364494121195595,0.43258862281505545
55,0.5359095044912535,0.6096278325022519,0.8158991784816884,0.6978399481534107,0.8220401414167364,8.75e-05,0.0684242923850402,0.158139057006438,0.1474938207645178,0.1140837997780181,0.1868530643832248,0.207510332025898,0.079069528503219,0.0934265321916124,0.5360870583823165,0.4502259298585308
56,0.5391682713488736,0.616322627373758,0.8115686099189318,0.700596915081111,0.8224653687813598,8.75e-05,0.0686181212855695,0.1595403155727424,0.1483882790832812,0.1157501767971553,0.1863129007216129,0.2089066273933794,0.0797701577863712,0.09315645036080646,0.5375772148526713,0.4459238633219098
57,0.5452908997263912,0.6310576176670945,0.8004853039806481,0.7057453063665103,0.8267123757881784,8.75e-05,0.0688757148376617,0.1583868693496132,0.148069149519092,0.1149928595120501,0.1842200845661055,0.2071029017679393,0.0791934346748066,0.09211004228305275,0.5348408830064593,0.4447549575440662
58,0.5344760056457304,0.6155785940128911,0.8022440726979982,0.6966234775640104,0.8216856181439164,8.75e-05,0.0682114216533152,0.1582024635937755,0.1473126536259299,0.1133094797893944,0.1862966614969385,0.2064578096278839,0.07910123179688774,0.09314833074846925,0.5369615565934275,0.45117368491101517
59,0.5472196876873745,0.6411518913107224,0.7888134803424199,0.707358744258616,0.8259915671304677,8.75e-05,0.0681985891566627,0.1573762963513908,0.1468867374118417,0.1187092435869595,0.1835555718668426,0.2104870298334087,0.0786881481756954,0.0917777859334213,0.535706283373081,0.436025849222441
60,0.5322331489035176,0.620802345916727,0.7886079736704316,0.6947156172471394,0.8205699508739078,8.75e-05,0.067821550438309,0.1578561183051126,0.1467496097268504,0.1197529583975362,0.1853989531829332,0.2124524352270075,0.0789280591525563,0.0926994765914666,0.537841697156589,0.43633049671761265
61,0.5405307463162934,0.6150956316455528,0.8168132411935964,0.7017461321155801,0.8238619635778531,4.375e-05,0.0683237825230301,0.1574468152659768,0.1470471901817102,0.1148626761187592,0.184423224410663,0.2070742883072752,0.0787234076329884,0.0922116122053315,0.5353615226221443,0.44530691356765517
62,0.5377177514025523,0.6156670510600386,0.8094169664610571,0.6993711959325434,0.8221806234066992,4.375e-05,0.0678182428379559,0.1566182943394183,0.1461273899026905,0.1167531720078032,0.1858914371450535,0.2096988910240017,0.07830914716970915,0.09294571857252674,0.5358964340761644,0.4432341922203507
63,0.5324516702636681,0.6223380079167665,0.7866206028510473,0.694901745478285,0.8210626118663803,4.375e-05,0.0680120176777187,0.1574514359693396,0.1467377356946035,0.1185761274187825,0.184006130703104,0.2105791928802823,0.0787257179846698,0.092003065351552,0.536506288665357,0.43690482470344183
64,0.5462022787005175,0.6282337954757053,0.8070637690950718,0.706508179718329,0.8254141534669058,4.375e-05,0.0678650140854658,0.1567066719709365,0.1462183501591488,0.118433913098286,0.1825205670359234,0.2096941969616131,0.07835333598546824,0.0912602835179617,0.5358652720413404,0.435206528555809
65,0.5414533501188977,0.626774560483822,0.7990978576700162,0.7025231740903913,0.824411403121022,4.375e-05,0.0678865266862478,0.1563886440365077,0.1460808488355692,0.1162254701122745,0.1835988856632159,0.208024912700057,0.07819432201825385,0.09179944283160794,0.5352811312471941,0.44129062062854935
66,0.5395050563183426,0.6186033917342774,0.8084034494508663,0.7008811748998665,0.8235990776918084,4.375e-05,0.0674292118226354,0.156997251376341,0.1459278375743326,0.1162261522116346,0.1825991467391658,0.2075257256782303,0.0784986256881705,0.0912995733695829,0.5379276976415479,0.43994340013123656
67,0.5434915512081382,0.6338560644687916,0.7921985742114643,0.7042365094680703,0.8250915992374144,4.375e-05,0.0676256869835297,0.1574469327928642,0.1463491533274746,0.1182992182982464,0.1801109007495041,0.2083546691651766,0.0787234663964321,0.09005545037475204,0.5379154208038256,0.43222189709297615
68,0.5504437571438177,0.6356172360248448,0.8042191605884231,0.710046726438925,0.827824829372536,4.375e-05,0.067677044243339,0.1577110984798215,0.1465325933879097,0.1160087424498568,0.1828258424635148,0.2074216640735459,0.07885554923991075,0.0914129212317574,0.5381434083484737,0.44071057688238846
69,0.5402954017184014,0.6233896911306201,0.8021135185431344,0.7015477694936063,0.8240874220111266,2.1875e-05,0.0677850932585364,0.1564312306307015,0.1460007086323959,0.1137124342565786,0.1820356471632193,0.2047302581188786,0.07821561531535075,0.09101782358160965,0.5357207923715214,0.44457436051665244
70,0.536129221390378,0.6152873009158608,0.8064744064181879,0.6980261997817057,0.8221905767452107,2.1875e-05,0.0677635471021419,0.1570129102744274,0.1462700021613774,0.1165516557340096,0.1830828356375504,0.2080930736769611,0.0785064551372137,0.0915414178187752,0.5367228685113354,0.4399061256641439
71,0.5372357746724487,0.6193282637548386,0.8020998825723562,0.6989634036937786,0.8227742328438244,2.1875e-05,0.0677731088284354,0.1565434748194469,0.1460448460492851,0.1154061849073817,0.1819498571049836,0.206381113651312,0.07827173740972344,0.0909749285524918,0.5359431676439265,0.4408103384217466
72,0.5373145539906103,0.6231094702783424,0.7960181340766432,0.6990300750042755,0.8228267113060257,2.1875e-05,0.0671495053930216,0.1563764075642243,0.1453377090671485,0.1171960618049423,0.1850706505045915,0.2097313871270873,0.07818820378211215,0.09253532525229576,0.5379760303362693,0.44120876002323733
73,0.5436427099136083,0.6307789132975694,0.7973833758492663,0.7043633950035418,0.8250771627455159,2.1875e-05,0.0670072847901008,0.1562959175299981,0.1451552434888636,0.1189206682973437,0.1793373501807865,0.2085893431600804,0.07814795876499905,0.08966867509039325,0.5383750313573386,0.42988138191497954
74,0.5337130367748526,0.6145872366688776,0.8022091268377786,0.6959750930945515,0.8211965303008272,2.1875e-05,0.0677012412108336,0.1573262033925857,0.1463643428570478,0.1158582073584613,0.1866286709102698,0.2091725427838456,0.07866310169629286,0.0933143354551349,0.537447168899068,0.44611178031891086
75,0.5427548214086824,0.624570390833427,0.8055732876903944,0.7036177283349475,0.8244131185036035,2.1875e-05,0.067444005753877,0.1567160320638855,0.1458020217584221,0.1168516982088072,0.1834887955376568,0.2085960967129924,0.07835801603194276,0.0917443977688284,0.53742749988593,0.4398183821006949
76,0.5411241458197941,0.6251019371601673,0.8011115058752136,0.7022460160494668,0.8235195353636531,2.1875e-05,0.0675686892981095,0.1575317800869956,0.1463345792443603,0.1169705429166141,0.1817033399853648,0.2078222131020286,0.0787658900434978,0.0908516699926824,0.5382589026478061,0.43716053561646717
77,0.5468512917733626,0.6347359422492401,0.7979620572474837,0.7070508906469397,0.8257351028108939,1.09375e-05,0.067103161022332,0.1561303275956467,0.1451683249234238,0.1186381491534929,0.1832688112329277,0.2102725544659834,0.07806516379782336,0.09163440561646385,0.53775617951783,0.43578871169935735
78,0.5385233118209156,0.6171939034482213,0.8086078098032671,0.7000521963928484,0.8231065181601336,1.09375e-05,0.0676213367498913,0.1573832952848972,0.1463129842864622,0.1144862953573465,0.1849873555733615,0.2069799730321392,0.0786916476424486,0.09249367778668074,0.5378309247549785,0.4468725956028539
79,0.5368723119152949,0.6198241708332827,0.8004613700753589,0.6986557149256324,0.8222088124508767,1.09375e-05,0.0675293988427789,0.1556325001890995,0.1453456491067331,0.1174002096108678,0.1833373245162268,0.2090688719491784,0.07781625009454975,0.0916686622581134,0.5353875439188839,0.4384615529010781
80,0.5425468009541107,0.6236744550425224,0.8066087991977939,0.7034429044467622,0.8253304194329963,1.09375e-05,0.0677296028914058,0.1560167172252289,0.1457379614765723,0.112878654732938,0.1774893533748885,0.2016233316001792,0.07800835861261445,0.08874467668744425,0.5352645105109038,0.44015082968386665
81,0.5360409109194277,0.6164255420187332,0.8043283753502148,0.6979513463590886,0.8224881248498915,1.09375e-05,0.0670224009426952,0.1567892855969619,0.1454170436502017,0.1157895061808327,0.1845709402967865,0.2080749763900207,0.07839464279848095,0.09228547014839325,0.5391021632034961,0.44352027211292894
82,0.533279895867877,0.6127619688031706,0.8043545712298722,0.6956067151275424,0.8213871451571082,1.09375e-05,0.0674012950655667,0.1571042338251698,0.1459534122349678,0.1156128445497921,0.1836786820760203,0.2074521857960563,0.0785521169125849,0.09183934103801016,0.5381999345525766,0.4427012455212031
83,0.5406809965587124,0.6174287766339478,0.8130746261005524,0.701872740387381,0.8238150514148477,1.09375e-05,0.0672140633263866,0.1570834860236761,0.1457558064982455,0.1151049242160903,0.1835523412420621,0.2068810947912021,0.07854174301183806,0.09177617062103105,0.5388584159958216,0.44361796670525916
84,0.546528192867105,0.6292267784058434,0.8061397923197492,0.706780769193606,0.8260445745379871,1.09375e-05,0.0672163708917274,0.1567044409270928,0.1455685914002343,0.1166831999034103,0.1838553096633404,0.2086108547402546,0.0783522204635464,0.0919276548316702,0.5382494926266099,0.4406657311582904
85,0.5331050943723936,0.6158517792243521,0.7986994522032589,0.6954579908830458,0.8215291851919435,5.46875e-06,0.0672788468418353,0.1565718426513646,0.1455647683180547,0.1158283716947254,0.1863352795894671,0.2089960113581684,0.0782859213256823,0.09316763979473355,0.5378081676647873,0.445786688412282
86,0.5446303959999514,0.6247978758316179,0.8093299703462863,0.7051918664948615,0.825200581204918,5.46875e-06,0.0669425165260628,0.1565659582653034,0.1452254957784416,0.1138703717759603,0.1827936653810967,0.2052672044399918,0.0782829791326517,0.09139683269054835,0.5390443235400035,0.44525784301440846
87,0.5407186360040143,0.6226236283892848,0.8043214979648362,0.7019044533743221,0.8244248638989461,5.46875e-06,0.0669548041048732,0.1566270920787215,0.1452683499546577,0.1141942048432408,0.1792623737322477,0.2038253915560845,0.07831354603936075,0.08963118686612385,0.5390957222533648,0.43974495121458396
88,0.537460196594213,0.6170299846619672,0.8064931624952607,0.6991533150383945,0.8231032001651869,5.46875e-06,0.0672265116855951,0.156497578357812,0.1454753007370464,0.1142612835017239,0.1837519092213672,0.2061372384299627,0.078248789178906,0.0918759546106836,0.5378836736027407,0.44570284976384517
89,0.5399838677359857,0.6182917359520598,0.8100132557852768,0.7012850966157788,0.8235754665743954,5.46875e-06,0.0674655009147406,0.1560946118827219,0.1455128067044605,0.1158462365558888,0.1814257856329075,0.2065591292585142,0.07804730594136094,0.09071289281645376,0.5363603912875973,0.43916186683244673
90,0.538573371725344,0.6203375139376084,0.8033860788679693,0.7000944922391217,0.8231353330925765,5.46875e-06,0.0675396531152916,0.1573143328600242,0.1461968196869089,0.1147648821908256,0.1801695179659873,0.2048496409396951,0.0786571664300121,0.09008475898299365,0.5380224179873552,0.4397603948425438
91,0.5464042267970498,0.6274995195079762,0.808721133291554,0.7066770994654814,0.8263298244969143,5.46875e-06,0.0675869469779768,0.1575656761848849,0.1463697850892866,0.1149213764467276,0.1799731986131519,0.2049079762112038,0.07878283809244245,0.08998659930657595,0.538245226256118,0.43915615668286384
92,0.5410725311660677,0.6181482525092549,0.812713336739908,0.702202550786704,0.8240360967297397,5.46875e-06,0.0672184068033198,0.1566642433671874,0.1455505283878602,0.1152376869848618,0.1833964320274794,0.2069359039396254,0.0783321216835937,0.0916982160137397,0.5381782021076268,0.443123760874735
93,0.533693151073316,0.6140244448201446,0.8031249837403027,0.6959581852469309,0.8209674907708416,2.734375e-06,0.067434181654344,0.1561305971786074,0.1454994802385295,0.117976535592849,0.1846506594654379,0.2103018652699473,0.0780652985893037,0.09232532973271895,0.5365331784094672,0.43901336592620555
94,0.5424288426948841,0.6197112421700149,0.8130709169968984,0.7033437493909529,0.824426520524962,2.734375e-06,0.0671674492720771,0.1572516324747241,0.1457932654555469,0.1148690958028762,0.1813421426625508,0.2055401672091749,0.07862581623736205,0.0906710713312754,0.5392966265738485,0.44113553356702745
95,0.5369359537378771,0.6217739070045384,0.797373217484958,0.6987096013103627,0.8230735845509062,2.734375e-06,0.0670327632335729,0.1568325489899946,0.1454490377696166,0.1156771249137818,0.182307146953988,0.2068306981120258,0.0784162744949973,0.091153573476994,0.5391323015777144,0.44071588168030285
96,0.5386137720080967,0.622070467181413,0.8005872896685013,0.7001286246192034,0.823441653866682,2.734375e-06,0.0675100748026783,0.1557698591321241,0.1453950043310058,0.1169629451023259,0.1847745038853544,0.209350196735209,0.07788492956606205,0.0923872519426772,0.5356781680665552,0.44130482504170154
